salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
8245,3755585020,27.31,,17.5,HOURLY,USD,BASE_SALARY
8246,3755586482,160000.0,,150000.0,YEARLY,USD,BASE_SALARY
8247,3755584148,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
8248,3755583703,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
8249,3757460790,,150000.0,,YEARLY,USD,BASE_SALARY
8250,3755579612,220000.0,,190000.0,YEARLY,USD,BASE_SALARY
8251,3757477088,105000.0,,100000.0,YEARLY,USD,BASE_SALARY
8252,3749353584,95000.0,,85000.0,YEARLY,USD,BASE_SALARY
8253,3755563699,216000.0,,76000.0,YEARLY,USD,BASE_SALARY
8254,3757483817,250000.0,,180000.0,YEARLY,USD,BASE_SALARY
8255,3755589069,80.0,,60.0,HOURLY,USD,BASE_SALARY
8256,3755594305,57.75,,38.5,HOURLY,USD,BASE_SALARY
8257,3757484831,,63.0,,HOURLY,USD,BASE_SALARY
8258,3757461831,170000.0,,135000.0,YEARLY,USD,BASE_SALARY
8259,3756926220,40160.0,,35360.0,YEARLY,USD,BASE_SALARY
8260,3755590183,360000.0,,300000.0,YEARLY,USD,BASE_SALARY
8261,3757484960,120890.0,,84400.0,YEARLY,USD,BASE_SALARY
8262,3755575905,135000.0,,100000.0,YEARLY,USD,BASE_SALARY
8263,3757461081,26.4,,24.0,HOURLY,USD,BASE_SALARY
8264,3755588088,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
8265,3757450603,50000.0,,40000.0,YEARLY,USD,BASE_SALARY
8266,3749354056,43500.0,,37000.0,YEARLY,USD,BASE_SALARY
8267,3749355239,75502.05,,55029.65,YEARLY,USD,BASE_SALARY
8268,3755590670,34.17,,29.05,HOURLY,USD,BASE_SALARY
8269,3749357471,,23.0,,HOURLY,USD,BASE_SALARY
8270,3757460193,49.67,,37.49,HOURLY,USD,BASE_SALARY
8271,3757432270,,25.0,,HOURLY,USD,BASE_SALARY
8272,3749356494,,15.0,,HOURLY,USD,BASE_SALARY
8273,3749357066,,17.0,,HOURLY,USD,BASE_SALARY
8274,3757456915,125000.0,,92000.0,YEARLY,USD,BASE_SALARY
8275,3755583868,63000.0,,60400.0,YEARLY,USD,BASE_SALARY
8276,3756788941,,65000.0,,YEARLY,USD,BASE_SALARY
8277,3749348982,,79000.0,,YEARLY,USD,BASE_SALARY
8278,3755577958,257900.0,,228100.0,YEARLY,USD,BASE_SALARY
8279,3757478653,2035.0,,1882.0,WEEKLY,USD,BASE_SALARY
8280,3757496259,110.0,,95.0,YEARLY,USD,BASE_SALARY
8281,3755581977,128043.0,,98496.0,YEARLY,USD,BASE_SALARY
8282,3755588633,,95000.0,,YEARLY,USD,BASE_SALARY
8283,3749347311,,50000.0,,YEARLY,USD,BASE_SALARY
8284,3755586685,,15.0,,HOURLY,USD,BASE_SALARY
8285,3757486754,,2842.0,,MONTHLY,USD,BASE_SALARY
8286,3755578785,30.0,,20.0,HOURLY,USD,BASE_SALARY
8287,3757489280,105000.0,,85000.0,YEARLY,USD,BASE_SALARY
8288,3755583937,25.0,,21.0,HOURLY,USD,BASE_SALARY
8289,3749361016,,42000.0,,YEARLY,USD,BASE_SALARY
8290,3755592452,100000.0,,75000.0,YEARLY,USD,BASE_SALARY
8291,3757492146,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
8292,3757490297,,54.0,,HOURLY,USD,BASE_SALARY
8293,3749356496,77000.0,,72000.0,YEARLY,USD,BASE_SALARY
8294,3755584700,16.5,,15.0,HOURLY,USD,BASE_SALARY
8295,3757475709,2710.0,,2557.0,WEEKLY,USD,BASE_SALARY
8296,3755591523,55000.0,,45000.0,YEARLY,USD,BASE_SALARY
8297,3757485676,,47.36,,HOURLY,USD,BASE_SALARY
8298,3757455342,49.0,,45.0,HOURLY,USD,BASE_SALARY
8299,3749350852,28.0,,22.0,HOURLY,USD,BASE_SALARY
8300,3755597065,180000.0,,130000.0,YEARLY,USD,BASE_SALARY
8301,3757470377,150000.0,,125000.0,YEARLY,USD,BASE_SALARY
8302,3755580675,110000.0,,95000.0,YEARLY,USD,BASE_SALARY
8303,3755584172,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
8304,3756907243,30.15,,26.05,HOURLY,USD,BASE_SALARY
8305,3755590000,26.21,,22.0,YEARLY,USD,BASE_SALARY
8306,3757461838,122500.0,,70000.0,YEARLY,USD,BASE_SALARY
8307,3755580584,60000.0,,45000.0,YEARLY,USD,BASE_SALARY
8308,3755594303,52.0,,46.0,HOURLY,USD,BASE_SALARY
8309,3755583180,40.0,,40.0,HOURLY,USD,BASE_SALARY
8310,3755593464,,10000.0,,YEARLY,USD,BASE_SALARY
8311,3749352728,20.0,,19.0,HOURLY,USD,BASE_SALARY
8312,3757484741,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
8313,3757470041,72000.0,,66560.0,YEARLY,USD,BASE_SALARY
8314,3757479497,120000.0,,95000.0,YEARLY,USD,BASE_SALARY
8315,3757462890,225000.0,,125000.0,YEARLY,USD,BASE_SALARY
8316,3749353150,,25.0,,HOURLY,USD,BASE_SALARY
8317,3757498447,,250000.0,,YEARLY,USD,BASE_SALARY
8318,3757467089,175000.0,,150000.0,YEARLY,USD,BASE_SALARY
8319,3756924286,22.02,,21.33,HOURLY,USD,BASE_SALARY
8320,3755575813,140000.0,,110000.0,YEARLY,USD,BASE_SALARY
8321,3755578866,138600.0,,92400.0,YEARLY,USD,BASE_SALARY
8322,3755583996,16.5,,15.0,HOURLY,USD,BASE_SALARY
8323,3757495433,150000.0,,135000.0,YEARLY,USD,BASE_SALARY
8324,3757483938,57000.0,,52000.0,YEARLY,USD,BASE_SALARY
8325,3755590697,,120000.0,,YEARLY,USD,BASE_SALARY
8326,3757463038,130000.0,,95000.0,YEARLY,USD,BASE_SALARY
8327,3757495811,,20.0,,HOURLY,USD,BASE_SALARY
8328,3749352662,43500.0,,37000.0,YEARLY,USD,BASE_SALARY
8329,3755588631,,22.0,,HOURLY,USD,BASE_SALARY
8330,3755584611,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
8331,3755589121,70.0,,65.0,HOURLY,USD,BASE_SALARY
8332,3757479537,2431.0,,2278.0,WEEKLY,USD,BASE_SALARY
8333,3757471292,,70000.0,,YEARLY,USD,BASE_SALARY
8334,3749354032,43500.0,,37000.0,YEARLY,USD,BASE_SALARY
8335,3757484477,85000.0,,62000.0,YEARLY,USD,BASE_SALARY
8336,3757486630,,54.0,,HOURLY,USD,BASE_SALARY
8337,3755589002,5474.0,,3717.0,MONTHLY,USD,BASE_SALARY
8338,3749355682,,20.0,,HOURLY,USD,BASE_SALARY
8339,3756757906,220000.0,,160000.0,YEARLY,USD,BASE_SALARY
8340,3757433457,322880.0,,134530.0,YEARLY,USD,BASE_SALARY
8341,3757468511,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
8342,3757468200,150000.0,,100000.0,YEARLY,USD,BASE_SALARY
8343,3757485806,,50.0,,HOURLY,USD,BASE_SALARY
8344,3757468040,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
8345,3757460183,170000.0,,145000.0,YEARLY,USD,BASE_SALARY
8346,3757475815,1634.0,,1484.0,WEEKLY,USD,BASE_SALARY
8347,3749355038,42.0,,38.0,HOURLY,USD,BASE_SALARY
8348,3755589846,165000.0,,155000.0,YEARLY,USD,BASE_SALARY
8349,3755594463,100000.0,,60000.0,YEARLY,USD,BASE_SALARY
8350,3755583569,75000.0,,70000.0,YEARLY,USD,BASE_SALARY
8351,3755588162,,100000.0,,YEARLY,USD,BASE_SALARY
8352,3757471812,74900.0,,45000.0,YEARLY,USD,BASE_SALARY
8353,3757464591,55.0,,55.0,HOURLY,USD,BASE_SALARY
8354,3755581336,104000.0,,77100.0,YEARLY,USD,BASE_SALARY
8355,3756902639,85842.12,,69544.54,YEARLY,USD,BASE_SALARY
8356,3757494296,,44.0,,HOURLY,USD,BASE_SALARY
8357,3757493314,15.0,,14.2,HOURLY,USD,BASE_SALARY
8358,3749360326,,80000.0,,YEARLY,USD,BASE_SALARY
8359,3755584391,,18.0,,HOURLY,USD,BASE_SALARY
8360,3749359158,50.0,,45.0,HOURLY,USD,BASE_SALARY
8361,3755589554,131400.0,,78700.0,YEARLY,USD,BASE_SALARY
8362,3755578691,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
8363,3755585427,200000.0,,1000.0,YEARLY,USD,BASE_SALARY
8364,3755582341,140000.0,,130000.0,YEARLY,USD,BASE_SALARY
8365,3755581873,25.0,,20.0,HOURLY,USD,BASE_SALARY
8366,3756795711,449936.0,,90000.0,YEARLY,USD,BASE_SALARY
8367,3757489516,20.0,,20.0,HOURLY,USD,BASE_SALARY
8368,3749346277,40.0,,30.0,HOURLY,USD,BASE_SALARY
8369,3755592215,134000.0,,120000.0,YEARLY,USD,BASE_SALARY
8370,3755582902,,150000.0,,YEARLY,USD,BASE_SALARY
8371,3757490562,115000.0,,95000.0,YEARLY,USD,BASE_SALARY
8372,3755586049,45000.0,,27000.0,YEARLY,USD,BASE_SALARY
8373,3757492621,199000.0,,186000.0,YEARLY,USD,BASE_SALARY
8374,3757484433,25.5,,18.5,HOURLY,USD,BASE_SALARY
8375,3757345514,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
8376,3755596228,180000.0,,140000.0,YEARLY,USD,BASE_SALARY
8377,3757470111,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
8378,3749347600,,52000.0,,YEARLY,USD,BASE_SALARY
8379,3757462889,53.08,,27.07,HOURLY,USD,BASE_SALARY
8380,3757498427,367500.0,,210000.0,YEARLY,USD,BASE_SALARY
8381,3757422192,,14.0,,HOURLY,USD,BASE_SALARY
8382,3755578744,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
8383,3756102076,76000.0,,50000.0,YEARLY,USD,BASE_SALARY
8384,3757483970,17.0,,15.0,HOURLY,USD,BASE_SALARY
8385,3755589640,163200.0,,114200.0,YEARLY,USD,BASE_SALARY
8386,3757498167,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
8387,3749354027,167600.0,,125000.0,YEARLY,USD,BASE_SALARY
8388,3757482412,24.34,,22.34,HOURLY,USD,BASE_SALARY
8389,3749356686,,39816.0,,YEARLY,USD,BASE_SALARY
8390,3756779809,101000.0,,68000.0,YEARLY,USD,BASE_SALARY
8391,3755589989,,48722.0,,YEARLY,USD,BASE_SALARY
8392,3755593541,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
8393,3755584205,,15.0,,HOURLY,USD,BASE_SALARY
8394,3757466204,150000.0,,115000.0,YEARLY,USD,BASE_SALARY
8395,3757700012,45000.0,,40000.0,YEARLY,USD,BASE_SALARY
8396,3757495930,79685.0,,55901.0,YEARLY,USD,BASE_SALARY
8397,3755593367,51.0,,40.0,HOURLY,USD,BASE_SALARY
8398,3755597409,49.0,,47.0,HOURLY,USD,BASE_SALARY
8399,3755595205,200000.0,,180000.0,YEARLY,USD,BASE_SALARY
8400,3757492651,18.0,,16.0,HOURLY,USD,BASE_SALARY
8401,3749352287,64500.0,,54900.0,YEARLY,USD,BASE_SALARY
8402,3757477707,2006.0,,1853.0,WEEKLY,USD,BASE_SALARY
8403,3757495496,59000.0,,49000.0,YEARLY,USD,BASE_SALARY
8404,3755576519,,20.0,,HOURLY,USD,BASE_SALARY
8405,3757485458,150000.0,,125000.0,YEARLY,USD,BASE_SALARY
8406,3757704939,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
8407,3757495241,15.0,,14.2,HOURLY,USD,BASE_SALARY
8408,3749355575,190000.0,,170000.0,YEARLY,USD,BASE_SALARY
8409,3757477690,2163.0,,2010.0,WEEKLY,USD,BASE_SALARY
8410,3756901384,,22.81,,HOURLY,USD,BASE_SALARY
8411,3755582773,132000.0,,125000.0,YEARLY,USD,BASE_SALARY
8412,3755587925,50.0,,37.0,HOURLY,USD,BASE_SALARY
8413,3757705173,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
8414,3757480653,70000.0,,50000.0,YEARLY,USD,BASE_SALARY
8415,3757700865,55.0,,50.0,HOURLY,USD,BASE_SALARY
8416,3755580664,138000.0,,102000.0,YEARLY,USD,BASE_SALARY
8417,3757498445,90000.0,,60000.0,YEARLY,USD,BASE_SALARY
8418,3749347961,32.0,,23.0,HOURLY,USD,BASE_SALARY
8419,3757497317,49.0,,39.0,HOURLY,USD,BASE_SALARY
8420,3757493590,25.0,,21.0,HOURLY,USD,BASE_SALARY
8421,3757472947,,40000.0,,YEARLY,USD,BASE_SALARY
8422,3757456887,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
8423,3755579793,185848.0,,95056.0,YEARLY,USD,BASE_SALARY
8424,3757488481,9632.0,,2240.0,MONTHLY,USD,BASE_SALARY
8425,3757465203,60.0,,50.0,HOURLY,USD,BASE_SALARY
8426,3749352936,23.5,,17.0,HOURLY,USD,BASE_SALARY
8427,3755592610,135000.0,,90000.0,YEARLY,USD,BASE_SALARY
8428,3757488099,,15.5,,HOURLY,USD,BASE_SALARY
8429,3757703007,140000.0,,115000.0,YEARLY,USD,BASE_SALARY
8430,3757700091,151835.2,,122648.9,YEARLY,USD,BASE_SALARY
8431,3757490640,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
8432,3755598940,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
8433,3755595512,127200.0,,84800.0,YEARLY,USD,BASE_SALARY
8434,3757482184,2406.0,,2253.0,WEEKLY,USD,BASE_SALARY
8435,3757494359,,18.5,,HOURLY,USD,BASE_SALARY
8436,3757475086,119520.0,,66400.0,YEARLY,USD,BASE_SALARY
8437,3757497494,150000.0,,100000.0,YEARLY,USD,BASE_SALARY
8438,3757497040,17.0,,16.0,HOURLY,USD,BASE_SALARY
8439,3755591721,,16.75,,HOURLY,USD,BASE_SALARY
8440,3755584604,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
8441,3757478671,1533.0,,1384.0,WEEKLY,USD,BASE_SALARY
8442,3749353570,255500.0,,111000.0,YEARLY,USD,BASE_SALARY
8443,3757466552,35.0,,25.0,HOURLY,USD,BASE_SALARY
8444,3757492745,219650.0,,136000.0,YEARLY,USD,BASE_SALARY
8445,3757492883,,148750.0,,YEARLY,USD,BASE_SALARY
8446,3755537981,187000.0,,149000.0,YEARLY,USD,BASE_SALARY
8447,3757482306,,24.0,,HOURLY,USD,BASE_SALARY
8448,3757496362,121000.0,,66000.0,YEARLY,USD,BASE_SALARY
8449,3755582818,52.89,,52.89,HOURLY,USD,BASE_SALARY
8450,3757708947,161520.0,,107680.0,YEARLY,USD,BASE_SALARY
8451,3757469205,115800.0,,70200.0,YEARLY,USD,BASE_SALARY
8452,3757488479,,48.0,,HOURLY,USD,BASE_SALARY
8453,3757700519,176660.0,,93800.0,YEARLY,USD,BASE_SALARY
8454,3757700185,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
8455,3757472192,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
8456,3749344999,55.0,,53.54,HOURLY,USD,BASE_SALARY
8457,3749364901,330000.0,,250000.0,YEARLY,USD,BASE_SALARY
8458,3757456283,24.0,,22.0,HOURLY,USD,BASE_SALARY
8459,3757494299,160000.0,,93750.0,YEARLY,USD,BASE_SALARY
8460,3749348185,22.5,,19.5,HOURLY,USD,BASE_SALARY
8461,3757468604,46.0,,35.0,HOURLY,USD,BASE_SALARY
8462,3757700855,136515.0,,91005.0,YEARLY,USD,BASE_SALARY
8463,3757449974,111000.0,,39000.0,YEARLY,USD,BASE_SALARY
8464,3756105492,50000.0,,10000.0,YEARLY,USD,BASE_SALARY
8465,3757463286,95000.0,,75000.0,YEARLY,USD,BASE_SALARY
8466,3749346560,20.0,,18.0,HOURLY,USD,BASE_SALARY
8467,3757465370,95000.0,,90000.0,YEARLY,USD,BASE_SALARY
8468,3757452124,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
8469,3749353303,167600.0,,125000.0,YEARLY,USD,BASE_SALARY
8470,3755582442,,16.2,,HOURLY,USD,BASE_SALARY
8471,3757495116,119850.0,,66300.0,YEARLY,USD,BASE_SALARY
8472,3755591189,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
8473,3757492275,170000.0,,120000.0,YEARLY,USD,BASE_SALARY
8474,3755576947,34.62,,26.44,HOURLY,USD,BASE_SALARY
8475,3749358470,,22.0,,HOURLY,USD,BASE_SALARY
8476,3757486667,177272.0,,177272.0,YEARLY,USD,BASE_SALARY
8477,3757470293,90000.0,,75000.0,YEARLY,USD,BASE_SALARY
8478,3757480494,80000.0,,60000.0,YEARLY,USD,BASE_SALARY
8479,3757484797,,51.0,,HOURLY,USD,BASE_SALARY
8480,3757463935,,60000.0,,YEARLY,USD,BASE_SALARY
8481,3749362460,18.0,,16.25,HOURLY,USD,BASE_SALARY
8482,3749357367,228300.0,,122900.0,YEARLY,USD,BASE_SALARY
8483,3757458718,32.37,,21.58,HOURLY,USD,BASE_SALARY
8484,3757496174,233000.0,,214000.0,YEARLY,USD,BASE_SALARY
8485,3757468975,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
8486,3755576150,46000.0,,44000.0,YEARLY,USD,BASE_SALARY
8487,3757463074,83.0,,75.0,HOURLY,USD,BASE_SALARY
8488,3757715321,90000.0,,75000.0,YEARLY,USD,BASE_SALARY
8489,3749350117,220000.0,,160000.0,YEARLY,USD,BASE_SALARY
8490,3757493564,,18.0,,HOURLY,USD,BASE_SALARY
8491,3756902361,245000.0,,147000.0,YEARLY,USD,BASE_SALARY
8492,3749356158,65000.0,,60000.0,YEARLY,USD,BASE_SALARY
8493,3756902792,79805.0,,53203.0,YEARLY,USD,BASE_SALARY
8494,3749353806,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
8495,3757459784,95000.0,,90000.0,YEARLY,USD,BASE_SALARY
8496,3757480262,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
8497,3755598041,68000.0,,65478.4,YEARLY,USD,BASE_SALARY
8498,3749356295,,20.2,,HOURLY,USD,BASE_SALARY
8499,3757495202,128000.0,,95000.0,YEARLY,USD,BASE_SALARY
8500,3749348091,45.0,,38.0,YEARLY,USD,BASE_SALARY
8501,3757716012,125000.0,,116000.0,YEARLY,USD,BASE_SALARY
8502,3757490196,24.0,,22.0,HOURLY,USD,BASE_SALARY
8503,3757491188,170000.0,,150000.0,YEARLY,USD,BASE_SALARY
8504,3757481484,18.0,,16.0,HOURLY,USD,BASE_SALARY
8505,3755590872,65000.0,,50000.0,YEARLY,USD,BASE_SALARY
8506,3757466777,43.0,,35.0,HOURLY,USD,BASE_SALARY
8507,3755593638,,16.8,,HOURLY,USD,BASE_SALARY
8508,3757493094,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
8509,3755568876,80.0,,60.0,HOURLY,USD,BASE_SALARY
8510,3757710098,19.0,,17.0,HOURLY,USD,BASE_SALARY
8511,3755596157,165000.0,,155000.0,YEARLY,USD,BASE_SALARY
8512,3757703689,22.0,,18.0,HOURLY,USD,BASE_SALARY
8513,3757488478,,3652.0,,MONTHLY,USD,BASE_SALARY
8514,3755593032,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
8515,3757459848,,17.0,,HOURLY,USD,BASE_SALARY
8516,3757483479,24.5,,19.0,HOURLY,USD,BASE_SALARY
8517,3757492359,,20.0,,HOURLY,USD,BASE_SALARY
8518,3749346793,,17.0,,HOURLY,USD,BASE_SALARY
8519,3757468621,130000.0,,125000.0,YEARLY,USD,BASE_SALARY
8520,3749360025,,15.1,,HOURLY,USD,BASE_SALARY
8521,3749345889,135000.0,,85000.0,YEARLY,USD,BASE_SALARY
8522,3755583086,26.55,,17.2,HOURLY,USD,BASE_SALARY
8523,3756906270,110000.0,,85205.0,YEARLY,USD,BASE_SALARY
8524,3757493597,59000.0,,49000.0,YEARLY,USD,BASE_SALARY
8525,3755583843,130000.0,,105000.0,YEARLY,USD,BASE_SALARY
8526,3757489208,,2300.0,,MONTHLY,USD,BASE_SALARY
8527,3757485758,,62.0,,HOURLY,USD,BASE_SALARY
8528,3755555704,,24.0,,HOURLY,USD,BASE_SALARY
8529,3757461063,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
8530,3757469468,,21.0,,HOURLY,USD,BASE_SALARY
8531,3757467304,21.01,,16.81,HOURLY,USD,BASE_SALARY
8532,3749352856,18.0,,17.0,HOURLY,USD,BASE_SALARY
8533,3755599477,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
8534,3755588346,35.0,,28.0,HOURLY,USD,BASE_SALARY
8535,3757432611,,15.75,,HOURLY,USD,BASE_SALARY
8536,3757493800,160000.0,,150000.0,YEARLY,USD,BASE_SALARY
8537,3755582721,90.0,,75.0,HOURLY,USD,BASE_SALARY
8538,3757472075,45.0,,30.0,HOURLY,USD,BASE_SALARY
8539,3757476708,2328.0,,2175.0,WEEKLY,USD,BASE_SALARY
8540,3757487367,75.0,,70.0,HOURLY,USD,BASE_SALARY
8541,3757492335,146000.0,,97000.0,YEARLY,USD,BASE_SALARY
8542,3757499736,140000.0,,100000.0,YEARLY,USD,BASE_SALARY
8543,3749369565,22.75,,19.9,HOURLY,USD,BASE_SALARY
8544,3756904148,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
8545,3749353998,32.0,,26.43,HOURLY,USD,BASE_SALARY
8546,3757493573,,17.01,,HOURLY,USD,BASE_SALARY
8547,3755599054,40.0,,30.0,HOURLY,USD,BASE_SALARY
8548,3757703789,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
8549,3749370590,160000.0,,139000.0,YEARLY,USD,BASE_SALARY
8550,3755585573,25.15,,17.88,HOURLY,USD,BASE_SALARY
8551,3757480481,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
8552,3749352330,22.5,,20.0,HOURLY,USD,BASE_SALARY
8553,3757488076,81.6,,57.0,HOURLY,USD,BASE_SALARY
8554,3757703870,180000.0,,140000.0,YEARLY,USD,BASE_SALARY
8555,3755592261,200000.0,,1000.0,YEARLY,USD,BASE_SALARY
8556,3757495831,135000.0,,110000.0,YEARLY,USD,BASE_SALARY
8557,3749359175,250000.0,,145000.0,YEARLY,USD,BASE_SALARY
8558,3755577990,129691.0,,99764.0,YEARLY,USD,BASE_SALARY
8559,3755553855,,52.0,,HOURLY,USD,BASE_SALARY
8560,3757487718,59.0,,57.0,HOURLY,USD,BASE_SALARY
8561,3756109399,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
8562,3757472857,3063.0,,2873.0,WEEKLY,USD,BASE_SALARY
8563,3757468186,70.0,,70.0,HOURLY,USD,BASE_SALARY
8564,3755595221,,20.48,,HOURLY,USD,BASE_SALARY
8565,3757487722,185000.0,,90000.0,YEARLY,USD,BASE_SALARY
8566,3755582732,142500.0,,95000.0,YEARLY,USD,BASE_SALARY
8567,3749375488,95000.0,,69760.08,YEARLY,USD,BASE_SALARY
8568,3757471900,148255.0,,95905.0,YEARLY,USD,BASE_SALARY
8569,3757489314,,57.0,,HOURLY,USD,BASE_SALARY
8570,3749352392,140000.0,,115000.0,YEARLY,USD,BASE_SALARY
8571,3757486691,,63.0,,HOURLY,USD,BASE_SALARY
8572,3749349428,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
8573,3749376365,,17.25,,HOURLY,USD,BASE_SALARY
8574,3757706062,50000.0,,47000.0,YEARLY,USD,BASE_SALARY
8575,3749347664,33.0,,30.0,HOURLY,USD,BASE_SALARY
8576,3757489568,24.0,,20.0,HOURLY,USD,BASE_SALARY
8577,3757483825,,46.0,,HOURLY,USD,BASE_SALARY
8578,3755591252,90000.0,,85000.0,YEARLY,USD,BASE_SALARY
8579,3757490300,,49.0,,HOURLY,USD,BASE_SALARY
8580,3755590178,35.0,,30.0,HOURLY,USD,BASE_SALARY
8581,3757493794,75177.3,,54674.0,YEARLY,USD,BASE_SALARY
8582,3755582509,30.0,,25.0,HOURLY,USD,BASE_SALARY
8583,3749356253,,20.0,,HOURLY,USD,BASE_SALARY
8584,3757496053,22.5,,18.93,HOURLY,USD,BASE_SALARY
8585,3755584571,220000.0,,200000.0,YEARLY,USD,BASE_SALARY
8586,3755589725,145000.0,,75000.0,YEARLY,USD,BASE_SALARY
8587,3757471929,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
8588,3757485055,104000.0,,72800.0,YEARLY,USD,BASE_SALARY
8589,3749349977,116000.0,,71000.0,YEARLY,USD,BASE_SALARY
8590,3757470121,,75000.0,,YEARLY,USD,BASE_SALARY
8591,3743848367,75.0,,19.0,HOURLY,USD,BASE_SALARY
8592,3755598402,350000.0,,250000.0,YEARLY,USD,BASE_SALARY
8593,3755577927,9155.0,,7315.0,MONTHLY,USD,BASE_SALARY
8594,3757466323,32.0,,20.0,HOURLY,USD,BASE_SALARY
8595,3757482635,90000.0,,75000.0,YEARLY,USD,BASE_SALARY
8596,3757477696,1172.0,,1023.0,WEEKLY,USD,BASE_SALARY
8597,3757492080,75.0,,55.0,HOURLY,USD,BASE_SALARY
8598,3749355374,198000.0,,86000.0,YEARLY,USD,BASE_SALARY
8599,3756104329,150000.0,,125000.0,YEARLY,USD,BASE_SALARY
8600,3749346558,7116.0,,5684.0,MONTHLY,USD,BASE_SALARY
8601,3755540579,130000.0,,120000.0,YEARLY,USD,BASE_SALARY
8602,3756108191,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
8603,3757463921,,129000.0,,YEARLY,USD,BASE_SALARY
8604,3757450438,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
8605,3755591679,53.0,,45.0,HOURLY,USD,BASE_SALARY
8606,3757462779,,16.0,,HOURLY,USD,BASE_SALARY
8607,3757493687,,17.0,,HOURLY,USD,BASE_SALARY
8608,3757464597,140000.0,,130000.0,YEARLY,USD,BASE_SALARY
8609,3757480392,2083.0,,1930.0,WEEKLY,USD,BASE_SALARY
8610,3757423930,13.0,,12.0,HOURLY,USD,BASE_SALARY
8611,3749350073,90000.0,,75000.0,YEARLY,USD,BASE_SALARY
8612,3756929105,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
8613,3749351173,28.0,,25.0,HOURLY,USD,BASE_SALARY
8614,3757494494,49.0,,39.0,HOURLY,USD,BASE_SALARY
8615,3757492178,257325.0,,142350.0,YEARLY,USD,BASE_SALARY
8616,3757468009,35.0,,20.0,HOURLY,USD,BASE_SALARY
8617,3757723351,130000.0,,75000.0,YEARLY,USD,BASE_SALARY
8618,3757470568,135000.0,,100000.0,YEARLY,USD,BASE_SALARY
8619,3757489197,,49.0,,HOURLY,USD,BASE_SALARY
8620,3757476488,140000.0,,110000.0,YEARLY,USD,BASE_SALARY
8621,3757492449,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
8622,3757483847,786850.0,,44720.0,YEARLY,USD,BASE_SALARY
8623,3757469541,64.0,,60.0,HOURLY,USD,BASE_SALARY
8624,3757490815,194000.0,,135000.0,YEARLY,USD,BASE_SALARY
8625,3757464737,32.18,,32.0,HOURLY,USD,BASE_SALARY
8626,3749358045,16.0,,10.0,HOURLY,USD,BASE_SALARY
8627,3757701627,146080.0,,112880.0,YEARLY,USD,BASE_SALARY
8628,3755568074,57.0,,20.0,HOURLY,USD,BASE_SALARY
8629,3757479912,30.0,,27.0,HOURLY,USD,BASE_SALARY
8630,3749367803,,60000.0,,YEARLY,USD,BASE_SALARY
8631,3755594511,18.0,,16.0,HOURLY,USD,BASE_SALARY
8632,3755581133,30.0,,28.0,HOURLY,USD,BASE_SALARY
8633,3755582993,44.0,,34.0,HOURLY,USD,BASE_SALARY
8634,3755587281,130000.0,,90000.0,YEARLY,USD,BASE_SALARY
8635,3749372354,,112983.94,,YEARLY,USD,BASE_SALARY
