id_assessment,id_student,date_submitted,is_banked,score,code_module
15008,2541388,9,0,90.0,BBB
15008,2568059,12,0,69.0,BBB
15008,2570092,11,0,87.0,BBB
15008,2571054,10,0,80.0,BBB
15008,2574365,12,0,79.0,BBB
15008,2575914,-1,1,82.0,BBB
15008,2578704,11,0,88.0,BBB
15008,2590564,9,0,69.0,BBB
15008,2591974,11,0,75.0,BBB
15008,2592923,6,0,78.0,BBB
15008,2597543,12,0,62.0,BBB
15008,2602679,10,0,73.0,BBB
15008,2611847,11,0,65.0,BBB
15008,2626410,-1,1,76.0,BBB
15008,2634946,12,0,80.0,BBB
15008,2636696,20,0,62.0,BBB
15008,2641657,12,0,75.0,BBB
15008,2641682,11,0,52.0,BBB
15008,2643007,10,0,84.0,BBB
15008,2652209,20,0,70.0,BBB
15008,2653570,25,0,79.0,BBB
15008,2659042,12,0,71.0,BBB
15008,2677541,20,0,77.0,BBB
15008,2681783,12,0,76.0,BBB
15008,2683697,17,0,50.0,BBB
15008,2687378,10,0,85.0,BBB
15008,27891,-1,1,73.0,BBB
15008,38941,13,0,77.0,BBB
15008,50069,11,0,78.0,BBB
15008,52426,9,0,46.0,BBB
15008,55968,10,0,62.0,BBB
15008,59725,9,0,87.0,BBB
15008,60416,7,0,50.0,BBB
15008,60830,9,0,73.0,BBB
15008,63721,9,0,86.0,BBB
15008,64275,11,0,75.0,BBB
15008,72400,10,0,75.0,BBB
15008,78255,-1,1,76.0,BBB
15008,88340,11,0,63.0,BBB
15008,89092,9,0,66.0,BBB
15008,89778,7,0,90.0,BBB
15008,90361,11,0,58.0,BBB
15008,92341,10,0,82.0,BBB
15008,97006,11,0,73.0,BBB
15008,97865,11,0,73.0,BBB
15008,99799,8,0,72.0,BBB
15008,103535,15,0,73.0,BBB
15008,107713,13,0,98.0,BBB
15008,108799,8,0,93.0,BBB
15008,115452,11,0,86.0,BBB
15008,117699,8,0,85.0,BBB
15008,119471,10,0,50.0,BBB
15008,123270,12,0,70.0,BBB
15008,123462,12,0,74.0,BBB
15008,125055,10,0,60.0,BBB
15008,126608,11,0,42.0,BBB
15008,126713,12,0,60.0,BBB
15008,130013,5,0,90.0,BBB
15008,132972,12,0,77.0,BBB
15008,139250,11,0,84.0,BBB
15008,140719,11,0,68.0,BBB
15008,148427,12,0,85.0,BBB
15008,155631,10,0,79.0,BBB
15008,157276,11,0,72.0,BBB
15008,159293,8,0,85.0,BBB
15008,165904,7,0,85.0,BBB
15008,171751,10,0,70.0,BBB
15008,172137,9,0,73.0,BBB
15008,183287,12,0,77.0,BBB
15008,185021,11,0,65.0,BBB
15008,186565,12,0,70.0,BBB
15008,187257,11,0,70.0,BBB
15008,187601,12,0,71.0,BBB
15008,189035,10,0,85.0,BBB
15008,190352,12,0,53.0,BBB
15008,190565,12,0,67.0,BBB
15008,201431,11,0,87.0,BBB
15008,202394,9,0,72.0,BBB
15008,206003,8,0,85.0,BBB
15008,226747,11,0,78.0,BBB
15008,228481,12,0,83.0,BBB
15008,228784,11,0,82.0,BBB
15008,228824,11,0,68.0,BBB
15008,231959,-1,1,61.0,BBB
15008,232539,11,0,85.0,BBB
15008,233095,11,0,74.0,BBB
15008,233102,3,0,95.0,BBB
15008,235380,12,0,72.0,BBB
15008,235428,23,0,37.0,BBB
15008,236161,10,0,71.0,BBB
15008,238519,12,0,85.0,BBB
15008,242390,8,0,65.0,BBB
15008,244064,11,0,68.0,BBB
15008,247292,10,0,67.0,BBB
15008,247513,10,0,93.0,BBB
15008,250123,10,0,80.0,BBB
15008,252652,-1,1,75.0,BBB
15008,260955,13,0,45.0,BBB
15008,264106,12,0,61.0,BBB
15008,265958,-1,1,80.0,BBB
15008,266744,-1,1,82.0,BBB
15008,268301,11,0,86.0,BBB
15008,271467,18,0,63.0,BBB
15008,275006,11,0,55.0,BBB
15008,275112,11,0,15.0,BBB
15008,282713,8,0,66.0,BBB
15008,283131,11,0,71.0,BBB
15008,283564,11,0,57.0,BBB
15008,283978,15,0,60.0,BBB
15008,285567,10,0,86.0,BBB
15008,286914,10,0,88.0,BBB
15008,288967,11,0,85.0,BBB
15008,289108,11,0,48.0,BBB
15008,290914,-1,1,86.0,BBB
15008,291844,9,0,63.0,BBB
15008,291848,11,0,50.0,BBB
15008,293992,10,0,60.0,BBB
15008,294513,10,0,80.0,BBB
15008,295728,5,0,70.0,BBB
15008,296232,10,0,87.0,BBB
15008,297179,11,0,67.0,BBB
15008,304607,18,0,71.0,BBB
15008,305373,26,0,67.0,BBB
15008,307386,12,0,78.0,BBB
15008,308345,12,0,85.0,BBB
15008,311599,11,0,90.0,BBB
15008,311889,11,0,42.0,BBB
15008,313246,12,0,74.0,BBB
15008,318500,10,0,79.0,BBB
15008,318876,8,0,83.0,BBB
15008,319606,11,0,77.0,BBB
15008,320363,20,0,33.0,BBB
15008,321121,9,0,83.0,BBB
15008,321346,9,0,79.0,BBB
15008,322325,-3,0,62.0,BBB
15008,322509,10,0,58.0,BBB
15008,324907,11,0,80.0,BBB
15008,325080,11,0,83.0,BBB
15008,325308,11,0,72.0,BBB
15008,327003,10,0,71.0,BBB
15008,327641,10,0,75.0,BBB
15008,331156,12,0,40.0,BBB
15008,334023,12,0,74.0,BBB
15008,334565,10,0,87.0,BBB
15008,334981,11,0,85.0,BBB
15008,336356,10,0,75.0,BBB
15008,338168,12,0,85.0,BBB
15008,339381,11,0,89.0,BBB
15008,340831,-1,1,75.0,BBB
15008,342017,12,0,77.0,BBB
15008,347864,13,0,60.0,BBB
15008,348771,9,0,65.0,BBB
15008,349258,11,0,72.0,BBB
15008,352953,14,0,77.0,BBB
15008,354984,9,0,79.0,BBB
15008,355147,12,0,76.0,BBB
15008,355643,12,0,75.0,BBB
15008,356386,12,0,57.0,BBB
15008,358054,12,0,81.0,BBB
15008,358956,3,0,61.0,BBB
15008,359438,11,0,82.0,BBB
15008,360190,12,0,49.0,BBB
15008,363110,11,0,85.0,BBB
15008,363396,8,0,93.0,BBB
15008,365111,8,0,77.0,BBB
15008,365488,12,0,56.0,BBB
15008,366936,9,0,88.0,BBB
15008,367535,9,0,70.0,BBB
15008,369715,13,0,62.0,BBB
15008,370008,11,0,82.0,BBB
15008,372997,12,0,80.0,BBB
15008,374515,7,0,48.0,BBB
15008,374747,11,0,70.0,BBB
15008,375711,11,0,74.0,BBB
15008,375717,12,0,86.0,BBB
15008,377469,8,0,72.0,BBB
15008,380184,12,0,69.0,BBB
15008,380204,9,0,82.0,BBB
15008,381533,12,0,65.0,BBB
15008,381544,11,0,83.0,BBB
15008,381909,11,0,85.0,BBB
15008,381917,9,0,80.0,BBB
15008,383241,11,0,47.0,BBB
15008,383967,11,0,57.0,BBB
15008,384636,11,0,75.0,BBB
15008,384884,20,0,85.0,BBB
15008,386374,11,0,90.0,BBB
15008,389249,16,0,69.0,BBB
15008,391153,12,0,75.0,BBB
15008,392604,2,0,74.0,BBB
15008,392733,18,0,53.0,BBB
15008,393131,19,0,78.0,BBB
15008,394067,4,0,77.0,BBB
15008,394331,11,0,62.0,BBB
15008,394480,12,0,73.0,BBB
15008,394520,11,0,60.0,BBB
15008,395374,11,0,72.0,BBB
15008,396456,11,0,64.0,BBB
15008,396799,11,0,68.0,BBB
15008,397312,10,0,68.0,BBB
15008,397747,12,0,70.0,BBB
15008,397829,12,0,58.0,BBB
15008,401441,11,0,85.0,BBB
15008,405268,26,0,62.0,BBB
15008,406600,9,0,56.0,BBB
15008,406974,-1,1,81.0,BBB
15008,407545,11,0,75.0,BBB
15008,408469,11,0,74.0,BBB
15008,408581,12,0,61.0,BBB
15008,411895,12,0,60.0,BBB
15008,417263,12,0,77.0,BBB
15008,417684,9,0,88.0,BBB
15008,420663,9,0,75.0,BBB
15008,421326,11,0,65.0,BBB
15008,421992,10,0,82.0,BBB
15008,423652,12,0,88.0,BBB
15008,424014,23,0,84.0,BBB
15008,424863,11,0,60.0,BBB
15008,429099,11,0,81.0,BBB
15008,429417,11,0,75.0,BBB
15008,429777,11,0,58.0,BBB
15008,432480,9,0,67.0,BBB
15008,435282,11,0,48.0,BBB
15008,437171,10,0,78.0,BBB
15008,437565,11,0,59.0,BBB
15008,438775,17,0,57.0,BBB
15008,439109,11,0,75.0,BBB
15008,439710,11,0,90.0,BBB
15008,442497,12,0,50.0,BBB
15008,444221,25,0,74.0,BBB
15008,444561,12,0,85.0,BBB
15008,444858,12,0,66.0,BBB
15008,444872,12,0,80.0,BBB
15008,445136,10,0,79.0,BBB
15008,445415,12,0,80.0,BBB
15008,445494,9,0,87.0,BBB
15008,446296,12,0,87.0,BBB
15008,446650,11,0,61.0,BBB
15008,446755,8,0,83.0,BBB
15008,447184,22,0,75.0,BBB
15008,447265,12,0,72.0,BBB
15008,447292,19,0,70.0,BBB
15008,465369,22,0,68.0,BBB
15008,466377,16,0,80.0,BBB
15008,466856,13,0,64.0,BBB
15008,467100,15,0,93.0,BBB
15008,467303,8,0,73.0,BBB
15008,467580,10,0,61.0,BBB
15008,468349,11,0,69.0,BBB
15008,468529,12,0,73.0,BBB
15008,469177,12,0,88.0,BBB
15008,470113,12,0,75.0,BBB
15008,470331,18,0,73.0,BBB
15008,470693,7,0,85.0,BBB
15008,471925,9,0,63.0,BBB
15008,473095,13,0,63.0,BBB
15008,473509,17,0,77.0,BBB
15008,474607,11,0,46.0,BBB
15008,475981,6,0,85.0,BBB
15008,476037,-1,1,48.0,BBB
15008,477779,11,0,73.0,BBB
15008,478242,12,0,74.0,BBB
15008,478317,-1,1,67.0,BBB
15008,479738,8,0,68.0,BBB
15008,480372,12,0,62.0,BBB
15008,481150,12,0,87.0,BBB
15008,481947,18,0,70.0,BBB
15008,483031,11,0,80.0,BBB
15008,483468,12,0,80.0,BBB
15008,483485,18,0,71.0,BBB
15008,483921,10,0,66.0,BBB
15008,484983,2,0,73.0,BBB
15008,485180,11,0,85.0,BBB
15008,485262,12,0,75.0,BBB
15008,485980,12,0,59.0,BBB
15008,486994,6,0,89.0,BBB
15008,487002,12,0,83.0,BBB
15008,487543,5,0,61.0,BBB
15008,489198,12,0,94.0,BBB
15008,490391,11,0,70.0,BBB
15008,492895,11,0,95.0,BBB
15008,492928,11,0,62.0,BBB
15008,493559,12,0,68.0,BBB
15008,494896,11,0,63.0,BBB
15008,495324,11,0,59.0,BBB
15008,497872,12,0,62.0,BBB
15008,500279,12,0,57.0,BBB
15008,500395,16,0,73.0,BBB
15008,501095,12,0,97.0,BBB
15008,504352,8,0,77.0,BBB
15008,504967,9,0,64.0,BBB
15008,505248,12,0,81.0,BBB
15008,505899,11,0,60.0,BBB
15008,506622,10,0,76.0,BBB
15008,506650,-1,1,54.0,BBB
15008,507983,11,0,74.0,BBB
15008,508100,11,0,88.0,BBB
15008,508400,12,0,55.0,BBB
15008,508470,11,0,70.0,BBB
15008,508940,11,0,62.0,BBB
15008,509696,12,0,62.0,BBB
15008,510141,-1,1,55.0,BBB
15008,511901,0,0,81.0,BBB
15008,512118,8,0,74.0,BBB
15008,513077,11,0,40.0,BBB
15008,514031,12,0,72.0,BBB
15008,516601,11,0,60.0,BBB
15008,517679,12,0,66.0,BBB
15008,518711,12,0,35.0,BBB
15008,519078,11,0,69.0,BBB
15008,519084,23,0,83.0,BBB
15008,519859,12,0,80.0,BBB
15008,521957,-1,1,52.0,BBB
15008,522087,10,0,85.0,BBB
15008,523021,9,0,67.0,BBB
15008,523247,11,0,85.0,BBB
15008,524290,12,0,81.0,BBB
15008,525027,9,0,77.0,BBB
15008,525942,-1,1,69.0,BBB
15008,526285,11,0,69.0,BBB
15008,529438,11,0,57.0,BBB
15008,531755,-7,0,56.0,BBB
15008,532274,11,0,58.0,BBB
15008,532617,11,0,65.0,BBB
15008,533077,11,0,90.0,BBB
15008,533210,11,0,79.0,BBB
15008,533527,-6,0,84.0,BBB
15008,534143,12,0,66.0,BBB
15008,534163,0,0,78.0,BBB
15008,535077,9,0,73.0,BBB
15008,535462,11,0,69.0,BBB
15008,535506,12,0,85.0,BBB
15008,535548,11,0,70.0,BBB
15008,536286,12,0,68.0,BBB
15008,536629,11,0,87.0,BBB
15008,536805,12,0,77.0,BBB
15008,537077,10,0,71.0,BBB
15008,537171,9,0,83.0,BBB
15008,537373,18,0,70.0,BBB
15008,537605,10,0,63.0,BBB
15008,537698,9,0,70.0,BBB
15008,538196,-1,1,84.0,BBB
15008,539675,11,0,79.0,BBB
15008,539894,13,0,67.0,BBB
15008,540558,8,0,82.0,BBB
15008,541769,10,0,40.0,BBB
15008,542466,18,0,66.0,BBB
15008,542547,7,0,75.0,BBB
15008,543963,11,0,72.0,BBB
15008,545146,9,0,69.0,BBB
15008,545196,11,0,65.0,BBB
15008,545223,-1,1,60.0,BBB
15008,545254,11,0,51.0,BBB
15008,546202,12,0,60.0,BBB
15008,546302,24,0,63.0,BBB
15008,547018,12,0,75.0,BBB
15008,547487,10,0,95.0,BBB
15008,547556,11,0,67.0,BBB
15008,548296,17,0,66.0,BBB
15008,548445,11,0,73.0,BBB
15008,548844,11,0,55.0,BBB
15008,549078,20,0,41.0,BBB
15008,549190,11,0,81.0,BBB
15008,549892,10,0,59.0,BBB
15008,550269,2,0,67.0,BBB
15008,551053,-1,1,65.0,BBB
15008,551252,12,0,97.0,BBB
15008,551515,5,0,73.0,BBB
15008,551718,12,0,58.0,BBB
15008,551953,11,0,67.0,BBB
15008,552025,-1,1,77.0,BBB
15008,552656,10,0,40.0,BBB
15008,552896,9,0,87.0,BBB
15008,553437,11,0,91.0,BBB
15008,553733,12,0,87.0,BBB
15008,553807,-1,1,71.0,BBB
15008,553808,12,0,71.0,BBB
15008,554004,12,0,62.0,BBB
15008,554969,11,0,87.0,BBB
15008,555015,7,0,77.0,BBB
15008,555720,21,0,70.0,BBB
15008,555860,12,0,55.0,BBB
15008,556012,14,0,65.0,BBB
15008,556853,16,0,57.0,BBB
15008,556877,-1,1,76.0,BBB
15008,557029,12,0,66.0,BBB
15008,557351,11,0,62.0,BBB
15008,558084,11,0,91.0,BBB
15008,558595,8,0,78.0,BBB
15009,25997,44,0,73.0,BBB
15009,27891,-1,1,67.0,BBB
15009,50069,47,0,84.0,BBB
15009,52426,39,0,66.0,BBB
15009,55968,46,0,62.0,BBB
15009,59725,34,0,80.0,BBB
15009,60416,36,0,64.0,BBB
15009,60830,36,0,63.0,BBB
15009,63721,38,0,87.0,BBB
15009,64275,40,0,80.0,BBB
15009,72400,52,0,65.0,BBB
15009,78255,43,0,63.0,BBB
15009,88340,39,0,61.0,BBB
15009,89092,32,0,60.0,BBB
15009,89778,39,0,88.0,BBB
15009,90361,45,0,68.0,BBB
15009,92341,37,0,79.0,BBB
15009,97006,39,0,79.0,BBB
15009,97865,40,0,66.0,BBB
15009,99799,30,0,79.0,BBB
15009,103535,36,0,77.0,BBB
15009,108799,33,0,81.0,BBB
15009,115452,38,0,79.0,BBB
15009,117699,36,0,95.0,BBB
15009,119471,40,0,56.0,BBB
15009,123270,40,0,67.0,BBB
15009,123462,40,0,77.0,BBB
15009,125055,39,0,79.0,BBB
15009,126608,39,0,60.0,BBB
15009,126713,39,0,75.0,BBB
15009,130013,35,0,74.0,BBB
15009,132972,51,0,67.0,BBB
15009,139250,39,0,91.0,BBB
15009,140719,43,0,59.0,BBB
15009,148427,41,0,70.0,BBB
15009,155631,38,0,78.0,BBB
15009,157276,46,0,86.0,BBB
15009,159293,38,0,87.0,BBB
15009,165904,38,0,86.0,BBB
15009,171751,33,0,83.0,BBB
15009,172137,39,0,83.0,BBB
15009,185021,40,0,59.0,BBB
15009,186565,40,0,76.0,BBB
15009,187257,38,0,80.0,BBB
15009,187601,40,0,78.0,BBB
15009,189035,40,0,82.0,BBB
15009,190352,40,0,50.0,BBB
15009,190565,49,0,77.0,BBB
15009,201431,39,0,67.0,BBB
15009,202394,38,0,85.0,BBB
15009,206003,36,0,93.0,BBB
15009,226747,37,0,81.0,BBB
15009,228481,43,0,80.0,BBB
15009,228784,40,0,68.0,BBB
15009,228824,39,0,64.0,BBB
15009,231959,-1,1,51.0,BBB
15009,232539,38,0,85.0,BBB
15009,233095,42,0,70.0,BBB
15009,233102,40,0,81.0,BBB
15009,235380,59,0,72.0,BBB
15009,235428,44,0,46.0,BBB
15009,236161,37,0,83.0,BBB
15009,238519,43,0,83.0,BBB
15009,242390,43,0,85.0,BBB
15009,244064,39,0,83.0,BBB
15009,247292,39,0,65.0,BBB
15009,247513,38,0,85.0,BBB
15009,250123,37,0,87.0,BBB
15009,252652,-1,1,70.0,BBB
15009,260955,59,0,56.0,BBB
15009,264106,40,0,47.0,BBB
15009,265958,-1,1,82.0,BBB
15009,266744,-1,1,66.0,BBB
15009,268301,39,0,89.0,BBB
15009,271467,57,0,68.0,BBB
15009,275006,38,0,61.0,BBB
15009,275112,28,0,0.0,BBB
15009,282713,36,0,75.0,BBB
15009,283131,37,0,75.0,BBB
15009,283564,38,0,48.0,BBB
15009,285567,40,0,77.0,BBB
15009,286914,48,0,80.0,BBB
15009,288967,40,0,79.0,BBB
15009,289108,46,0,69.0,BBB
15009,290914,-1,1,71.0,BBB
15009,291844,39,0,63.0,BBB
15009,291848,40,0,56.0,BBB
15009,293992,40,0,78.0,BBB
15009,294513,39,0,82.0,BBB
15009,295728,36,0,67.0,BBB
15009,296232,40,0,76.0,BBB
15009,297179,47,0,81.0,BBB
15009,304607,39,0,59.0,BBB
15009,305373,61,0,65.0,BBB
15009,307386,44,0,65.0,BBB
15009,308345,40,0,73.0,BBB
15009,311599,40,0,91.0,BBB
15009,311889,40,0,41.0,BBB
15009,313246,62,0,70.0,BBB
15009,318500,42,0,76.0,BBB
15009,318876,38,0,85.0,BBB
15009,319606,38,0,71.0,BBB
15009,320363,35,0,63.0,BBB
15009,321121,39,0,90.0,BBB
15009,321346,39,0,74.0,BBB
15009,322325,47,0,61.0,BBB
15009,322509,33,0,63.0,BBB
15009,324907,37,0,83.0,BBB
15009,325080,39,0,83.0,BBB
15009,325308,42,0,83.0,BBB
15009,327003,39,0,73.0,BBB
15009,327641,40,0,67.0,BBB
15009,331156,51,0,57.0,BBB
15009,334023,39,0,70.0,BBB
15009,334565,38,0,88.0,BBB
15009,334981,47,0,82.0,BBB
15009,336356,38,0,80.0,BBB
15009,339381,39,0,78.0,BBB
15009,340831,-1,1,70.0,BBB
15009,342017,40,0,82.0,BBB
15009,347864,38,0,64.0,BBB
15009,348771,39,0,60.0,BBB
15009,354984,38,0,66.0,BBB
15009,355147,40,0,79.0,BBB
15009,355643,39,0,69.0,BBB
15009,356386,39,0,45.0,BBB
15009,358054,40,0,88.0,BBB
15009,358956,37,0,70.0,BBB
15009,359438,39,0,85.0,BBB
15009,360190,40,0,63.0,BBB
15009,363110,39,0,70.0,BBB
15009,363396,39,0,87.0,BBB
15009,365111,38,0,70.0,BBB
15009,366936,35,0,73.0,BBB
15009,367535,39,0,49.0,BBB
15009,369715,40,0,76.0,BBB
15009,370008,40,0,85.0,BBB
15009,372997,46,0,83.0,BBB
15009,374515,41,0,45.0,BBB
15009,374747,39,0,65.0,BBB
15009,375717,43,0,83.0,BBB
15009,377469,30,0,63.0,BBB
15009,380184,40,0,67.0,BBB
15009,380204,39,0,89.0,BBB
15009,381533,39,0,70.0,BBB
15009,381544,38,0,70.0,BBB
15009,381909,39,0,97.0,BBB
15009,381917,37,0,76.0,BBB
15009,383241,39,0,75.0,BBB
15009,383967,38,0,60.0,BBB
15009,384636,41,0,63.0,BBB
15009,384884,40,0,75.0,BBB
15009,389249,50,0,68.0,BBB
15009,391153,50,0,78.0,BBB
15009,392604,30,0,76.0,BBB
15009,393131,50,0,69.0,BBB
15009,394067,38,0,83.0,BBB
15009,394331,40,0,75.0,BBB
15009,394520,37,0,67.0,BBB
15009,395374,39,0,70.0,BBB
15009,396456,39,0,79.0,BBB
15009,396799,40,0,75.0,BBB
15009,397312,31,0,87.0,BBB
15009,397747,40,0,70.0,BBB
15009,397829,40,0,66.0,BBB
15009,401441,59,0,88.0,BBB
15009,405268,40,0,75.0,BBB
15009,406600,37,0,63.0,BBB
15009,406974,-1,1,78.0,BBB
15009,408581,40,0,88.0,BBB
15009,411895,35,0,56.0,BBB
15009,417263,36,0,80.0,BBB
15009,417684,39,0,86.0,BBB
15009,420663,37,0,67.0,BBB
15009,421326,40,0,66.0,BBB
15009,421992,34,0,78.0,BBB
15009,423652,40,0,77.0,BBB
15009,424014,42,0,80.0,BBB
15009,429099,38,0,80.0,BBB
15009,429417,39,0,75.0,BBB
15009,432480,38,0,72.0,BBB
15009,435282,40,0,40.0,BBB
15009,437171,39,0,61.0,BBB
15009,437565,40,0,89.0,BBB
15009,439109,49,0,73.0,BBB
15009,439710,39,0,91.0,BBB
15009,442497,57,0,68.0,BBB
15009,444221,52,0,77.0,BBB
15009,444561,39,0,86.0,BBB
15009,444858,40,0,70.0,BBB
15009,444872,40,0,80.0,BBB
15009,445415,39,0,73.0,BBB
15009,445494,35,0,74.0,BBB
15009,446650,40,0,49.0,BBB
15009,446755,36,0,87.0,BBB
15009,447184,40,0,65.0,BBB
15009,447265,40,0,82.0,BBB
15009,447292,43,0,65.0,BBB
15009,465369,47,0,65.0,BBB
15009,466377,39,0,85.0,BBB
15009,466856,39,0,72.0,BBB
15009,467100,37,0,65.0,BBB
15009,467303,40,0,58.0,BBB
15009,467580,37,0,74.0,BBB
15009,468349,32,0,70.0,BBB
15009,468529,39,0,73.0,BBB
15009,469177,40,0,76.0,BBB
15009,470113,40,0,80.0,BBB
15009,470331,47,0,85.0,BBB
15009,470693,33,0,86.0,BBB
15009,471925,40,0,67.0,BBB
15009,473095,50,0,74.0,BBB
15009,474607,39,0,34.0,BBB
15009,475981,30,0,59.0,BBB
15009,476037,-1,1,72.0,BBB
15009,477779,37,0,56.0,BBB
15009,478242,52,0,79.0,BBB
15009,478317,-1,1,52.0,BBB
15009,479738,38,0,62.0,BBB
15009,480372,31,0,63.0,BBB
15009,481150,40,0,83.0,BBB
15009,483031,38,0,70.0,BBB
15009,483468,40,0,78.0,BBB
15009,483485,47,0,69.0,BBB
15009,483921,46,0,54.0,BBB
15009,484983,40,0,79.0,BBB
15009,485180,38,0,74.0,BBB
15009,485262,48,0,88.0,BBB
15009,485675,38,0,51.0,BBB
15009,485980,39,0,54.0,BBB
15009,486994,39,0,91.0,BBB
15009,487002,39,0,83.0,BBB
15009,487543,23,0,51.0,BBB
15009,490391,40,0,77.0,BBB
15009,492895,39,0,81.0,BBB
15009,492928,33,0,57.0,BBB
15009,493559,40,0,81.0,BBB
15009,494896,33,0,75.0,BBB
15009,500395,44,0,68.0,BBB
15009,501095,40,0,95.0,BBB
15009,504352,36,0,60.0,BBB
15009,504967,38,0,70.0,BBB
15009,505899,40,0,62.0,BBB
15009,506622,39,0,81.0,BBB
15009,506650,-1,1,41.0,BBB
15009,507983,57,0,40.0,BBB
15009,508100,40,0,73.0,BBB
15009,508400,40,0,75.0,BBB
15009,508470,40,0,71.0,BBB
15009,508940,37,0,53.0,BBB
15009,509696,41,0,64.0,BBB
15009,510141,-1,1,62.0,BBB
15009,511901,39,0,70.0,BBB
15009,512118,39,0,78.0,BBB
15009,513077,40,0,48.0,BBB
15009,514031,47,0,81.0,BBB
15009,516601,40,0,73.0,BBB
15009,517679,38,0,84.0,BBB
15009,519078,46,0,90.0,BBB
15009,519859,40,0,85.0,BBB
15009,521957,-1,1,51.0,BBB
15009,522087,39,0,81.0,BBB
15009,523021,29,0,75.0,BBB
15009,523247,40,0,73.0,BBB
15009,524290,40,0,79.0,BBB
15009,525942,-1,1,83.0,BBB
15009,526285,39,0,73.0,BBB
15009,529438,39,0,58.0,BBB
15009,531755,36,0,54.0,BBB
15009,532274,39,0,55.0,BBB
15009,532617,39,0,71.0,BBB
15009,533077,37,0,89.0,BBB
15009,533210,33,0,83.0,BBB
15009,533527,27,0,90.0,BBB
15009,534143,40,0,61.0,BBB
15009,534163,40,0,73.0,BBB
15009,535077,26,0,75.0,BBB
15009,535462,39,0,59.0,BBB
15009,535506,61,0,86.0,BBB
15009,535548,60,0,65.0,BBB
15009,536286,37,0,77.0,BBB
15009,536629,40,0,72.0,BBB
15009,536805,47,0,79.0,BBB
15009,537077,40,0,55.0,BBB
15009,537171,35,0,68.0,BBB
15009,537373,41,0,63.0,BBB
15009,537698,37,0,60.0,BBB
15009,539675,39,0,60.0,BBB
15009,539894,39,0,86.0,BBB
15009,540558,37,0,91.0,BBB
15009,541769,38,0,62.0,BBB
15009,542466,39,0,55.0,BBB
15009,542547,39,0,74.0,BBB
15009,545146,37,0,65.0,BBB
15009,545196,40,0,71.0,BBB
15009,545223,-1,1,58.0,BBB
15009,545254,37,0,63.0,BBB
15009,546202,46,0,62.0,BBB
15009,547018,40,0,64.0,BBB
15009,547487,39,0,97.0,BBB
15009,547556,51,0,68.0,BBB
15009,548296,39,0,54.0,BBB
15009,548445,39,0,78.0,BBB
15009,548844,39,0,40.0,BBB
15009,549078,40,0,35.0,BBB
15009,549190,39,0,78.0,BBB
15009,549892,38,0,65.0,BBB
15009,550269,28,0,65.0,BBB
15009,551053,-1,1,42.0,BBB
15009,551252,40,0,90.0,BBB
15009,551515,38,0,70.0,BBB
15009,551718,47,0,42.0,BBB
15009,551953,40,0,70.0,BBB
15009,552025,-1,1,72.0,BBB
15009,552896,37,0,85.0,BBB
15009,553733,51,0,66.0,BBB
15009,553807,-1,1,61.0,BBB
15009,553808,49,0,78.0,BBB
15009,554004,41,0,76.0,BBB
15009,554969,39,0,75.0,BBB
15009,555015,37,0,88.0,BBB
15009,555720,41,0,20.0,BBB
15009,555860,40,0,50.0,BBB
15009,555994,40,0,75.0,BBB
15009,556012,57,0,75.0,BBB
15009,556853,39,0,58.0,BBB
15009,557029,40,0,68.0,BBB
15009,557351,58,0,72.0,BBB
15009,558084,39,0,85.0,BBB
15009,558595,36,0,68.0,BBB
15009,558921,39,0,91.0,BBB
15009,559336,39,0,75.0,BBB
15009,559381,38,0,75.0,BBB
15009,559467,47,0,70.0,BBB
15009,559573,40,0,70.0,BBB
15009,559831,39,0,65.0,BBB
15009,559861,40,0,80.0,BBB
15009,560117,-1,1,62.0,BBB
15009,560238,39,0,91.0,BBB
15009,560335,-1,1,69.0,BBB
15009,560536,39,0,57.0,BBB
15009,561060,39,0,88.0,BBB
15009,561061,47,0,81.0,BBB
15009,561953,39,0,77.0,BBB
15009,561978,39,0,66.0,BBB
15009,562643,39,0,50.0,BBB
15009,562783,55,0,59.0,BBB
15009,562857,36,0,65.0,BBB
15009,563413,37,0,87.0,BBB
15009,563487,40,0,55.0,BBB
15009,563754,38,0,79.0,BBB
15009,563986,40,0,63.0,BBB
15009,563987,40,0,71.0,BBB
15009,564409,39,0,83.0,BBB
15009,564906,38,0,73.0,BBB
15009,565009,38,0,70.0,BBB
15009,565344,34,0,74.0,BBB
15009,565869,40,0,68.0,BBB
15009,566181,40,0,30.0,BBB
15009,566669,40,0,72.0,BBB
15009,567048,38,0,62.0,BBB
15009,567059,38,0,67.0,BBB
15009,567757,39,0,83.0,BBB
15009,567889,37,0,64.0,BBB
15009,567963,31,0,64.0,BBB
15009,568370,-1,1,71.0,BBB
15009,568559,38,0,63.0,BBB
15009,568968,39,0,53.0,BBB
15009,569074,40,0,68.0,BBB
15009,569225,40,0,88.0,BBB
15009,569663,40,0,68.0,BBB
15009,569664,40,0,82.0,BBB
15009,569761,40,0,80.0,BBB
15009,569864,39,0,60.0,BBB
15009,569970,38,0,69.0,BBB
15009,570031,38,0,72.0,BBB
15009,570186,41,0,75.0,BBB
15009,570239,46,0,78.0,BBB
15009,570437,40,0,84.0,BBB
15009,570627,35,0,85.0,BBB
15009,571223,39,0,77.0,BBB
15009,571540,53,0,73.0,BBB
15009,571614,37,0,50.0,BBB
