code_module,code_presentation,id_student,date_registration,date_unregistration
BBB,2014B,286914,-73.0,
BBB,2014B,287004,-47.0,-18.0
BBB,2014B,288717,-141.0,0.0
BBB,2014B,288967,-29.0,
BBB,2014B,289108,3.0,
BBB,2014B,289993,-100.0,-82.0
BBB,2014B,290914,-145.0,
BBB,2014B,291844,-116.0,
BBB,2014B,291848,-58.0,
BBB,2014B,293992,-36.0,
BBB,2014B,294513,-24.0,
BBB,2014B,295728,-79.0,
BBB,2014B,296232,-31.0,
BBB,2014B,297179,-269.0,75.0
BBB,2014B,299027,-8.0,
BBB,2014B,299485,-29.0,-2.0
BBB,2014B,304607,-110.0,
BBB,2014B,305307,-60.0,0.0
BBB,2014B,305373,-110.0,
BBB,2014B,305824,-309.0,-7.0
BBB,2014B,307386,-94.0,
BBB,2014B,308345,-17.0,
BBB,2014B,311599,-36.0,
BBB,2014B,311889,-24.0,
BBB,2014B,312275,-29.0,0.0
BBB,2014B,313246,-128.0,
BBB,2014B,317855,-97.0,-26.0
BBB,2014B,318500,-289.0,
BBB,2014B,318876,-179.0,
BBB,2014B,319606,-60.0,
BBB,2014B,320363,-79.0,
BBB,2014B,320661,-321.0,-110.0
BBB,2014B,321121,-73.0,
BBB,2014B,321142,-143.0,
BBB,2014B,321346,-87.0,
BBB,2014B,322325,-29.0,
BBB,2014B,322509,-113.0,
BBB,2014B,324907,-96.0,
BBB,2014B,325080,-64.0,
BBB,2014B,325308,-103.0,
BBB,2014B,327003,-124.0,
BBB,2014B,327641,-135.0,
BBB,2014B,331156,-41.0,
BBB,2014B,331494,-103.0,-10.0
BBB,2014B,334023,-31.0,
BBB,2014B,334565,-29.0,
BBB,2014B,334981,-64.0,
BBB,2014B,336356,-97.0,
BBB,2014B,338168,-8.0,
BBB,2014B,339381,-66.0,
BBB,2014B,340831,11.0,
BBB,2014B,340962,-135.0,-26.0
BBB,2014B,341027,-190.0,-171.0
BBB,2014B,342017,-89.0,
BBB,2014B,347864,-31.0,191.0
BBB,2014B,348771,-29.0,
BBB,2014B,349258,-57.0,
BBB,2014B,349401,-208.0,-50.0
BBB,2014B,351767,-144.0,-3.0
BBB,2014B,352009,-107.0,
BBB,2014B,352953,-128.0,45.0
BBB,2014B,354121,-29.0,-7.0
BBB,2014B,354560,-107.0,2.0
BBB,2014B,354984,-117.0,
BBB,2014B,355147,-110.0,
BBB,2014B,355369,-124.0,
BBB,2014B,355643,-102.0,
BBB,2014B,356386,-78.0,
BBB,2014B,358054,-50.0,125.0
BBB,2014B,358956,-32.0,
BBB,2014B,359438,-127.0,
BBB,2014B,360190,-82.0,
BBB,2014B,363110,-137.0,
BBB,2014B,363396,-51.0,
BBB,2014B,364712,-145.0,-88.0
BBB,2014B,365111,-75.0,198.0
BBB,2014B,365488,-31.0,
BBB,2014B,366936,-117.0,88.0
BBB,2014B,367535,-36.0,
BBB,2014B,369715,-36.0,
BBB,2014B,370008,-60.0,
BBB,2014B,372997,-92.0,
BBB,2014B,374515,-24.0,143.0
BBB,2014B,374747,-29.0,
BBB,2014B,375711,-60.0,
BBB,2014B,375717,-36.0,
BBB,2014B,376868,-124.0,
BBB,2014B,377469,-173.0,
BBB,2014B,377929,-170.0,0.0
BBB,2014B,379785,-22.0,-10.0
BBB,2014B,380184,-23.0,
BBB,2014B,380204,-68.0,
BBB,2014B,381525,-113.0,-1.0
BBB,2014B,381533,-64.0,
BBB,2014B,381544,-29.0,
BBB,2014B,381909,-24.0,
BBB,2014B,381917,-94.0,
BBB,2014B,382877,-111.0,2.0
BBB,2014B,383241,-134.0,
BBB,2014B,383967,-66.0,
BBB,2014B,384099,-100.0,-14.0
BBB,2014B,384636,-29.0,
BBB,2014B,384884,-81.0,
BBB,2014B,386374,-29.0,
BBB,2014B,387276,-109.0,-96.0
BBB,2014B,388041,-79.0,-8.0
BBB,2014B,388168,-53.0,-32.0
BBB,2014B,389249,-36.0,
BBB,2014B,391153,-17.0,
BBB,2014B,391556,-32.0,
BBB,2014B,392604,-168.0,
BBB,2014B,392733,-51.0,
BBB,2014B,393131,-172.0,
BBB,2014B,394010,-32.0,-30.0
BBB,2014B,394067,-128.0,
BBB,2014B,394331,-97.0,
BBB,2014B,394480,-131.0,
BBB,2014B,394520,-114.0,
BBB,2014B,395374,-29.0,
BBB,2014B,396456,-24.0,
BBB,2014B,396799,-68.0,
BBB,2014B,397312,-149.0,
BBB,2014B,397747,-22.0,
BBB,2014B,397829,-32.0,
BBB,2014B,400729,-142.0,-71.0
BBB,2014B,401441,-80.0,
BBB,2014B,405268,-18.0,
BBB,2014B,406600,-59.0,
BBB,2014B,406974,-36.0,
BBB,2014B,407545,-31.0,169.0
BBB,2014B,408469,-52.0,15.0
BBB,2014B,408581,-29.0,
BBB,2014B,411895,-131.0,
BBB,2014B,412156,-23.0,-7.0
BBB,2014B,415298,-136.0,
BBB,2014B,417263,-75.0,
BBB,2014B,417684,-29.0,
BBB,2014B,420641,-137.0,-126.0
BBB,2014B,420663,-102.0,
BBB,2014B,421326,-61.0,
BBB,2014B,421992,-82.0,
BBB,2014B,423652,-29.0,
BBB,2014B,424014,-17.0,
BBB,2014B,424659,-110.0,-86.0
BBB,2014B,424863,-52.0,
BBB,2014B,429099,-192.0,
BBB,2014B,429417,-52.0,
BBB,2014B,429777,-32.0,139.0
BBB,2014B,430002,-114.0,
BBB,2014B,432480,-110.0,
BBB,2014B,435057,-120.0,
BBB,2014B,435282,-88.0,
BBB,2014B,437171,-100.0,
BBB,2014B,437565,-41.0,
BBB,2014B,438775,-94.0,58.0
BBB,2014B,439109,-29.0,
BBB,2014B,439710,-146.0,
BBB,2014B,439925,-72.0,0.0
BBB,2014B,440075,-92.0,13.0
BBB,2014B,440664,-67.0,-19.0
BBB,2014B,442497,-52.0,
BBB,2014B,444221,-65.0,83.0
BBB,2014B,444561,-184.0,
BBB,2014B,444858,-36.0,
BBB,2014B,444872,-36.0,
BBB,2014B,445136,-32.0,51.0
BBB,2014B,445415,-153.0,
BBB,2014B,445494,-31.0,
BBB,2014B,446296,-11.0,
BBB,2014B,446650,-61.0,
BBB,2014B,446755,-138.0,
BBB,2014B,447184,-53.0,
BBB,2014B,447265,-32.0,
BBB,2014B,447292,4.0,
BBB,2014B,465369,-279.0,
BBB,2014B,466248,-67.0,18.0
BBB,2014B,466377,-51.0,173.0
BBB,2014B,466856,-36.0,
BBB,2014B,467100,-94.0,
BBB,2014B,467303,-36.0,
BBB,2014B,467580,-88.0,
BBB,2014B,468349,-51.0,
BBB,2014B,468529,-87.0,208.0
BBB,2014B,469177,-145.0,
BBB,2014B,469664,-22.0,33.0
BBB,2014B,470113,-2.0,
BBB,2014B,470331,-53.0,219.0
BBB,2014B,470693,-32.0,
BBB,2014B,471157,-50.0,
BBB,2014B,471925,-100.0,
BBB,2014B,473095,-32.0,208.0
BBB,2014B,473509,-69.0,
BBB,2014B,474607,-137.0,
BBB,2014B,475631,-15.0,-2.0
BBB,2014B,475981,-284.0,
BBB,2014B,476037,-122.0,
BBB,2014B,477779,-24.0,
BBB,2014B,478242,-23.0,
BBB,2014B,478317,-87.0,
BBB,2014B,479738,-107.0,
BBB,2014B,480372,-51.0,
BBB,2014B,480924,-78.0,-1.0
BBB,2014B,481150,-29.0,
BBB,2014B,481947,-48.0,
BBB,2014B,483031,-76.0,
BBB,2014B,483411,-99.0,
BBB,2014B,483468,-120.0,
BBB,2014B,483485,-12.0,
BBB,2014B,483921,-146.0,
BBB,2014B,484351,-131.0,-18.0
BBB,2014B,484446,-129.0,-12.0
BBB,2014B,484821,-127.0,
BBB,2014B,484983,-29.0,186.0
BBB,2014B,485180,-71.0,
BBB,2014B,485262,-29.0,
BBB,2014B,485675,-50.0,
BBB,2014B,485980,-32.0,
BBB,2014B,486994,-41.0,
BBB,2014B,487002,-36.0,
BBB,2014B,487226,-151.0,-7.0
BBB,2014B,487386,-51.0,-19.0
BBB,2014B,487543,-115.0,
BBB,2014B,487573,-122.0,-7.0
BBB,2014B,489198,-24.0,
BBB,2014B,490391,-58.0,
BBB,2014B,491114,-36.0,26.0
BBB,2014B,492468,-95.0,-25.0
BBB,2014B,492895,-71.0,80.0
BBB,2014B,492928,-64.0,
BBB,2014B,493559,-32.0,
BBB,2014B,494896,-58.0,
BBB,2014B,494948,-89.0,13.0
BBB,2014B,495324,-32.0,160.0
BBB,2014B,495876,-24.0,
BBB,2014B,495958,-60.0,-7.0
BBB,2014B,496547,-86.0,-75.0
BBB,2014B,497872,-32.0,49.0
BBB,2014B,499952,-87.0,-10.0
BBB,2014B,500279,-31.0,
BBB,2014B,500395,-29.0,219.0
BBB,2014B,501095,-31.0,
BBB,2014B,504352,-54.0,
BBB,2014B,504393,-85.0,4.0
BBB,2014B,504967,-116.0,
BBB,2014B,505151,-60.0,-1.0
BBB,2014B,505248,-72.0,153.0
BBB,2014B,505899,-36.0,
BBB,2014B,506622,-36.0,
BBB,2014B,506650,-88.0,
BBB,2014B,507009,-124.0,33.0
BBB,2014B,507817,-64.0,0.0
BBB,2014B,507983,-80.0,
BBB,2014B,508100,-17.0,
BBB,2014B,508400,-82.0,
BBB,2014B,508470,-97.0,
BBB,2014B,508940,-36.0,
BBB,2014B,509696,-17.0,
BBB,2014B,510141,-100.0,
BBB,2014B,511238,-75.0,-53.0
BBB,2014B,511469,-123.0,6.0
BBB,2014B,511506,-80.0,
BBB,2014B,511901,-229.0,
BBB,2014B,512118,-148.0,80.0
BBB,2014B,513077,-32.0,
BBB,2014B,514031,-32.0,
BBB,2014B,515648,-82.0,-7.0
BBB,2014B,516601,-18.0,
BBB,2014B,517075,-221.0,-121.0
BBB,2014B,517679,-151.0,
BBB,2014B,518711,-64.0,
BBB,2014B,519078,-99.0,
BBB,2014B,519084,-75.0,
BBB,2014B,519859,-148.0,
BBB,2014B,521671,-29.0,
BBB,2014B,521957,20.0,192.0
BBB,2014B,522087,-24.0,
BBB,2014B,523021,-47.0,124.0
BBB,2014B,523247,-32.0,
BBB,2014B,524290,-82.0,
BBB,2014B,525027,-64.0,66.0
BBB,2014B,525942,-24.0,
BBB,2014B,526285,-54.0,
BBB,2014B,526948,-72.0,-26.0
BBB,2014B,529438,-78.0,
BBB,2014B,529439,-32.0,
BBB,2014B,529705,-117.0,104.0
BBB,2014B,531290,-32.0,-2.0
BBB,2014B,531755,-114.0,
BBB,2014B,532274,-69.0,
BBB,2014B,532468,-29.0,-7.0
BBB,2014B,532617,-89.0,
BBB,2014B,533077,-59.0,
BBB,2014B,533210,-123.0,
BBB,2014B,533527,-125.0,
BBB,2014B,534143,-52.0,
BBB,2014B,534163,-117.0,
BBB,2014B,534428,-320.0,-73.0
BBB,2014B,534830,-100.0,-27.0
BBB,2014B,535077,-24.0,
BBB,2014B,535462,-131.0,
BBB,2014B,535506,-51.0,
BBB,2014B,535548,-127.0,
BBB,2014B,536286,-52.0,
BBB,2014B,536629,-151.0,
BBB,2014B,536805,-41.0,
BBB,2014B,537077,-32.0,
BBB,2014B,537171,-29.0,
BBB,2014B,537373,-60.0,
BBB,2014B,537605,-137.0,
BBB,2014B,537698,-99.0,
BBB,2014B,538196,-29.0,180.0
BBB,2014B,539675,-125.0,
BBB,2014B,539894,-94.0,
BBB,2014B,540558,-32.0,
BBB,2014B,541769,-78.0,
BBB,2014B,542456,-179.0,-141.0
BBB,2014B,542466,-32.0,
BBB,2014B,542547,-50.0,
BBB,2014B,542562,-225.0,-212.0
BBB,2014B,543963,-61.0,44.0
BBB,2014B,544050,-80.0,
BBB,2014B,544430,-1.0,
BBB,2014B,545146,-53.0,
BBB,2014B,545160,-31.0,-30.0
BBB,2014B,545196,-34.0,
BBB,2014B,545223,-121.0,
BBB,2014B,545254,-29.0,
BBB,2014B,546202,-29.0,
BBB,2014B,546302,-36.0,
BBB,2014B,547018,-29.0,
BBB,2014B,547268,-35.0,-10.0
BBB,2014B,547487,-32.0,
BBB,2014B,547556,-125.0,
BBB,2014B,548296,-131.0,
BBB,2014B,548445,-50.0,
BBB,2014B,548578,-89.0,-87.0
BBB,2014B,548844,-135.0,
BBB,2014B,549078,-68.0,
BBB,2014B,549087,-143.0,
BBB,2014B,549190,-31.0,
BBB,2014B,549892,-43.0,90.0
BBB,2014B,550269,-32.0,
BBB,2014B,551053,-168.0,
BBB,2014B,551252,-156.0,
BBB,2014B,551515,-115.0,
BBB,2014B,551718,-29.0,
BBB,2014B,551953,-29.0,
BBB,2014B,552025,-36.0,
BBB,2014B,552656,-151.0,32.0
BBB,2014B,552896,-85.0,74.0
BBB,2014B,552931,-52.0,-47.0
BBB,2014B,553000,-81.0,-7.0
BBB,2014B,553437,-47.0,
BBB,2014B,553733,-86.0,
BBB,2014B,553807,-100.0,
BBB,2014B,553808,-32.0,
BBB,2014B,554004,-120.0,
BBB,2014B,554766,-85.0,-9.0
BBB,2014B,554969,-97.0,
BBB,2014B,555015,-92.0,
BBB,2014B,555603,-59.0,2.0
BBB,2014B,555720,-124.0,
BBB,2014B,555860,-29.0,
BBB,2014B,555994,-31.0,
BBB,2014B,556012,-24.0,
BBB,2014B,556853,-67.0,
BBB,2014B,556877,3.0,
BBB,2014B,557029,-116.0,
BBB,2014B,557351,-102.0,
BBB,2014B,558084,-72.0,
BBB,2014B,558595,-65.0,
BBB,2014B,558702,-200.0,-30.0
BBB,2014B,558921,-79.0,
BBB,2014B,559065,-82.0,
BBB,2014B,559090,-53.0,116.0
BBB,2014B,559336,-74.0,
BBB,2014B,559381,-102.0,
BBB,2014B,559467,-29.0,
BBB,2014B,559573,-60.0,
BBB,2014B,559831,-35.0,
BBB,2014B,559861,-27.0,
BBB,2014B,560117,-64.0,
BBB,2014B,560238,-88.0,
BBB,2014B,560335,-35.0,
BBB,2014B,560536,-24.0,
BBB,2014B,560636,-24.0,13.0
BBB,2014B,560920,-78.0,34.0
BBB,2014B,561060,-89.0,
BBB,2014B,561061,-211.0,
BBB,2014B,561674,-31.0,
BBB,2014B,561953,-31.0,
BBB,2014B,561978,-110.0,
BBB,2014B,562139,-29.0,2.0
BBB,2014B,562267,-24.0,-1.0
BBB,2014B,562438,-111.0,-7.0
BBB,2014B,562642,-64.0,
BBB,2014B,562643,-31.0,81.0
BBB,2014B,562783,-15.0,108.0
BBB,2014B,562857,-75.0,
BBB,2014B,563413,-124.0,
BBB,2014B,563487,-67.0,
BBB,2014B,563754,-89.0,
BBB,2014B,563822,-88.0,
BBB,2014B,563945,-65.0,-24.0
BBB,2014B,563986,-143.0,
BBB,2014B,563987,-124.0,
BBB,2014B,564409,-138.0,
BBB,2014B,564460,-61.0,19.0
BBB,2014B,564810,-134.0,-50.0
BBB,2014B,564906,-106.0,
BBB,2014B,565008,-107.0,-15.0
BBB,2014B,565009,-261.0,
BBB,2014B,565344,-53.0,
BBB,2014B,565402,-27.0,16.0
BBB,2014B,565869,-24.0,
BBB,2014B,565988,-100.0,
BBB,2014B,566181,-113.0,
BBB,2014B,566669,-36.0,
BBB,2014B,567048,-136.0,
BBB,2014B,567059,-73.0,
BBB,2014B,567273,-76.0,-60.0
BBB,2014B,567757,-53.0,
BBB,2014B,567889,-32.0,
BBB,2014B,567963,-52.0,
BBB,2014B,568042,-153.0,
BBB,2014B,568370,21.0,
BBB,2014B,568559,-71.0,
BBB,2014B,568968,-32.0,
BBB,2014B,569074,-89.0,109.0
BBB,2014B,569199,-89.0,0.0
BBB,2014B,569225,-31.0,
BBB,2014B,569660,-156.0,-12.0
BBB,2014B,569663,-36.0,
BBB,2014B,569664,-51.0,
BBB,2014B,569761,-29.0,
BBB,2014B,569864,-29.0,
BBB,2014B,569970,-18.0,
BBB,2014B,570031,-15.0,
BBB,2014B,570133,-65.0,-33.0
BBB,2014B,570177,-75.0,
BBB,2014B,570186,-67.0,100.0
BBB,2014B,570239,-89.0,
BBB,2014B,570437,-47.0,
BBB,2014B,570627,-52.0,
BBB,2014B,570721,-321.0,-113.0
BBB,2014B,571223,-24.0,
BBB,2014B,571540,-32.0,
BBB,2014B,571614,-108.0,
BBB,2014B,571732,-322.0,-317.0
BBB,2014B,571880,-66.0,
BBB,2014B,571897,-74.0,
BBB,2014B,571954,-110.0,
BBB,2014B,572187,-82.0,
BBB,2014B,572290,-73.0,
BBB,2014B,572370,-23.0,-11.0
BBB,2014B,572378,-207.0,-128.0
BBB,2014B,572987,-215.0,-50.0
BBB,2014B,573000,-73.0,-64.0
BBB,2014B,573108,-72.0,108.0
BBB,2014B,573323,-123.0,
BBB,2014B,573488,-23.0,
BBB,2014B,573496,-141.0,
BBB,2014B,573806,-51.0,
BBB,2014B,573824,-138.0,102.0
BBB,2014B,573851,-17.0,
BBB,2014B,573853,-95.0,
BBB,2014B,574057,-61.0,
BBB,2014B,574264,-32.0,-23.0
BBB,2014B,574553,-127.0,-7.0
BBB,2014B,574569,-227.0,
BBB,2014B,574748,-102.0,-60.0
BBB,2014B,574935,-35.0,40.0
BBB,2014B,574944,-73.0,79.0
BBB,2014B,575251,-61.0,90.0
BBB,2014B,575602,-248.0,
BBB,2014B,575680,-81.0,
BBB,2014B,575980,-31.0,12.0
BBB,2014B,575990,-109.0,83.0
BBB,2014B,576179,-268.0,-17.0
BBB,2014B,576375,-284.0,
BBB,2014B,576738,-258.0,
BBB,2014B,577170,-137.0,
BBB,2014B,577304,-86.0,
BBB,2014B,577527,-89.0,
BBB,2014B,577676,-29.0,
BBB,2014B,577905,-12.0,
BBB,2014B,578003,-29.0,
BBB,2014B,578282,-131.0,
BBB,2014B,578574,-108.0,
BBB,2014B,579255,-32.0,216.0
BBB,2014B,579448,-134.0,-31.0
BBB,2014B,579537,-95.0,
BBB,2014B,579720,-31.0,
BBB,2014B,580688,27.0,
BBB,2014B,581222,-68.0,
BBB,2014B,581333,-222.0,-75.0
BBB,2014B,581353,-103.0,
BBB,2014B,581459,-129.0,
BBB,2014B,581647,-31.0,-5.0
BBB,2014B,582496,,-126.0
BBB,2014B,582742,-270.0,
BBB,2014B,583102,-32.0,
BBB,2014B,583950,-58.0,
BBB,2014B,584566,-264.0,0.0
BBB,2014B,584632,-78.0,
BBB,2014B,584762,-80.0,44.0
BBB,2014B,585048,-261.0,
BBB,2014B,585150,-29.0,
BBB,2014B,585283,-256.0,-25.0
BBB,2014B,585547,-89.0,
BBB,2014B,585727,-68.0,
BBB,2014B,586086,-47.0,
BBB,2014B,586111,-121.0,
BBB,2014B,586133,-32.0,-4.0
BBB,2014B,586417,-32.0,-10.0
BBB,2014B,586435,-253.0,-53.0
BBB,2014B,586712,-66.0,
BBB,2014B,586995,-156.0,
BBB,2014B,587181,-53.0,
BBB,2014B,587524,-103.0,
BBB,2014B,587538,-235.0,
BBB,2014B,587780,-41.0,
BBB,2014B,588039,-53.0,
BBB,2014B,588096,-188.0,-143.0
BBB,2014B,588302,-65.0,
BBB,2014B,588459,-31.0,
BBB,2014B,588484,-82.0,
BBB,2014B,588495,-108.0,45.0
BBB,2014B,588592,-32.0,156.0
BBB,2014B,588685,-123.0,
BBB,2014B,589300,-232.0,-118.0
BBB,2014B,589333,-73.0,
BBB,2014B,589444,-183.0,
BBB,2014B,589862,-217.0,
BBB,2014B,589997,-151.0,
BBB,2014B,590408,-232.0,
BBB,2014B,590520,-185.0,
BBB,2014B,590798,-111.0,0.0
BBB,2014B,590812,-53.0,
BBB,2014B,590870,-225.0,
BBB,2014B,591094,-43.0,173.0
BBB,2014B,591309,-221.0,-177.0
BBB,2014B,591547,-43.0,
BBB,2014B,591725,-114.0,
BBB,2014B,591743,-29.0,
BBB,2014B,592193,-94.0,
BBB,2014B,592602,-122.0,45.0
BBB,2014B,592725,-32.0,
BBB,2014B,593345,-94.0,
BBB,2014B,593465,-79.0,-1.0
BBB,2014B,594061,-59.0,
BBB,2014B,594417,-47.0,
BBB,2014B,594774,-18.0,
BBB,2014B,595047,-61.0,
BBB,2014B,596171,-52.0,
BBB,2014B,596533,-88.0,
BBB,2014B,596602,-116.0,-77.0
BBB,2014B,597316,-200.0,
BBB,2014B,597321,-36.0,
BBB,2014B,597610,-30.0,81.0
BBB,2014B,597730,-134.0,
BBB,2014B,597744,-197.0,-163.0
BBB,2014B,597882,-36.0,
BBB,2014B,598150,-145.0,-103.0
BBB,2014B,598250,-41.0,94.0
BBB,2014B,598313,-117.0,67.0
BBB,2014B,598415,-30.0,209.0
BBB,2014B,598451,-24.0,79.0
BBB,2014B,598495,-110.0,
BBB,2014B,598614,-65.0,
BBB,2014B,598624,-185.0,
BBB,2014B,598694,-193.0,
BBB,2014B,598836,-24.0,0.0
BBB,2014B,598918,-24.0,
BBB,2014B,599132,-29.0,
BBB,2014B,599161,-87.0,
BBB,2014B,599202,-110.0,
BBB,2014B,599207,-68.0,
BBB,2014B,599382,-188.0,-36.0
BBB,2014B,599430,-59.0,-46.0
BBB,2014B,599480,-136.0,-60.0
BBB,2014B,599495,-141.0,
BBB,2014B,599769,-94.0,
BBB,2014B,599990,-94.0,
BBB,2014B,600259,-121.0,-7.0
BBB,2014B,600407,-107.0,40.0
BBB,2014B,601010,-47.0,
BBB,2014B,601238,-100.0,
BBB,2014B,601316,-175.0,20.0
BBB,2014B,601356,-179.0,
BBB,2014B,601616,-36.0,
BBB,2014B,601862,-72.0,
BBB,2014B,602011,-85.0,
BBB,2014B,602815,-47.0,
BBB,2014B,602898,-154.0,38.0
BBB,2014B,602929,-128.0,
BBB,2014B,602991,-107.0,
BBB,2014B,603061,-103.0,174.0
BBB,2014B,603112,-53.0,
BBB,2014B,603348,-177.0,-110.0
BBB,2014B,603543,-82.0,
BBB,2014B,603739,-81.0,151.0
BBB,2014B,603762,-164.0,
BBB,2014B,603888,-93.0,-59.0
BBB,2014B,604106,-141.0,
BBB,2014B,604267,-175.0,82.0
BBB,2014B,604375,-35.0,-33.0
BBB,2014B,604962,-81.0,
BBB,2014B,605388,-31.0,-19.0
BBB,2014B,605474,-116.0,
BBB,2014B,605597,-64.0,
BBB,2014B,605672,-169.0,
BBB,2014B,605693,-156.0,
BBB,2014B,605771,-82.0,-51.0
BBB,2014B,605956,-155.0,216.0
BBB,2014B,605971,-156.0,-109.0
BBB,2014B,605996,-73.0,
BBB,2014B,606069,-121.0,
BBB,2014B,606075,-32.0,
BBB,2014B,606155,-161.0,-9.0
BBB,2014B,606313,-64.0,
BBB,2014B,606335,-108.0,-7.0
BBB,2014B,606501,-99.0,38.0
BBB,2014B,606529,-88.0,
BBB,2014B,606634,-96.0,
BBB,2014B,606690,-23.0,
BBB,2014B,607108,-163.0,
BBB,2014B,607220,-137.0,
BBB,2014B,607339,-164.0,0.0
BBB,2014B,607380,-123.0,
BBB,2014B,607436,-131.0,82.0
BBB,2014B,607487,-82.0,19.0
BBB,2014B,607529,-64.0,
BBB,2014B,607646,,-38.0
BBB,2014B,607678,-82.0,
BBB,2014B,607848,-8.0,
BBB,2014B,607953,-59.0,
BBB,2014B,607973,-162.0,-50.0
BBB,2014B,608060,-86.0,-7.0
BBB,2014B,608104,-100.0,
BBB,2014B,608110,-148.0,
BBB,2014B,608164,-53.0,
BBB,2014B,608407,-29.0,
BBB,2014B,608774,-54.0,-10.0
BBB,2014B,608961,-155.0,
BBB,2014B,609282,-85.0,-16.0
BBB,2014B,609422,-30.0,203.0
BBB,2014B,609426,-100.0,
BBB,2014B,609596,-150.0,
BBB,2014B,610239,-74.0,
BBB,2014B,610340,-86.0,
BBB,2014B,610416,-22.0,
BBB,2014B,610494,-111.0,3.0
BBB,2014B,610531,-154.0,-59.0
BBB,2014B,610589,-102.0,-52.0
BBB,2014B,610759,-36.0,
BBB,2014B,610802,14.0,
BBB,2014B,611233,-66.0,87.0
BBB,2014B,611348,-29.0,
BBB,2014B,611475,-138.0,
BBB,2014B,611586,-154.0,118.0
BBB,2014B,611649,-151.0,-122.0
BBB,2014B,611719,-80.0,
BBB,2014B,611732,-153.0,-60.0
BBB,2014B,611816,-108.0,-7.0
BBB,2014B,611974,-82.0,67.0
BBB,2014B,611977,-82.0,-53.0
BBB,2014B,611979,-67.0,2.0
BBB,2014B,612082,-29.0,
BBB,2014B,612113,-135.0,
BBB,2014B,612120,-150.0,
BBB,2014B,612212,-150.0,
BBB,2014B,612370,-129.0,
BBB,2014B,612395,-150.0,-31.0
BBB,2014B,612396,-30.0,
BBB,2014B,612561,-137.0,-7.0
BBB,2014B,612600,-147.0,
BBB,2014B,612721,-100.0,
BBB,2014B,612756,-135.0,
BBB,2014B,612841,-35.0,
BBB,2014B,612862,-114.0,
BBB,2014B,612919,-130.0,
BBB,2014B,613038,-30.0,
BBB,2014B,613047,-88.0,
BBB,2014B,613093,-147.0,
BBB,2014B,613161,-144.0,51.0
BBB,2014B,613162,-60.0,
BBB,2014B,613170,-138.0,
BBB,2014B,613199,-29.0,
BBB,2014B,613205,-67.0,
BBB,2014B,613299,-144.0,
BBB,2014B,613355,-113.0,
BBB,2014B,613426,-129.0,
BBB,2014B,613512,-144.0,0.0
BBB,2014B,613559,-89.0,-24.0
BBB,2014B,613586,-116.0,
BBB,2014B,613641,-144.0,-15.0
BBB,2014B,613703,-47.0,
BBB,2014B,613718,-52.0,
BBB,2014B,613722,-143.0,
BBB,2014B,613743,-52.0,
BBB,2014B,613791,-22.0,109.0
BBB,2014B,613832,-142.0,
BBB,2014B,613842,-107.0,89.0
BBB,2014B,613856,-133.0,
BBB,2014B,613864,-116.0,
BBB,2014B,613874,-32.0,
BBB,2014B,613881,-110.0,
BBB,2014B,613896,-143.0,2.0
BBB,2014B,613932,-96.0,
BBB,2014B,613946,-47.0,
BBB,2014B,613983,-131.0,-101.0
BBB,2014B,614039,-52.0,
BBB,2014B,614117,-124.0,
BBB,2014B,614130,-48.0,
BBB,2014B,614212,-141.0,
BBB,2014B,614270,,-142.0
BBB,2014B,614357,-141.0,
BBB,2014B,614403,-138.0,
BBB,2014B,614561,-139.0,-108.0
BBB,2014B,614562,-128.0,-7.0
BBB,2014B,614583,-124.0,
BBB,2014B,614586,-137.0,-65.0
BBB,2014B,614601,-52.0,
BBB,2014B,614629,-35.0,
BBB,2014B,614668,-140.0,
BBB,2014B,614693,-79.0,
BBB,2014B,614728,-52.0,
BBB,2014B,614732,-52.0,
BBB,2014B,614734,-52.0,
BBB,2014B,614738,-52.0,
BBB,2014B,614741,-52.0,
BBB,2014B,614742,-52.0,
BBB,2014B,614744,-52.0,
BBB,2014B,614745,-52.0,
BBB,2014B,614813,-138.0,76.0
BBB,2014B,614871,-138.0,
BBB,2014B,614909,-110.0,
BBB,2014B,615018,-138.0,-9.0
BBB,2014B,615025,-135.0,
BBB,2014B,615028,-69.0,
BBB,2014B,615047,-137.0,-61.0
BBB,2014B,615090,-23.0,
BBB,2014B,615173,-136.0,
BBB,2014B,615212,-60.0,-2.0
BBB,2014B,615218,-137.0,
BBB,2014B,615259,-113.0,
BBB,2014B,615319,-74.0,
BBB,2014B,615443,-31.0,
BBB,2014B,616332,-36.0,25.0
BBB,2014B,616354,-61.0,
BBB,2014B,616361,-136.0,-7.0
BBB,2014B,616377,-135.0,
BBB,2014B,616414,-29.0,-7.0
BBB,2014B,616428,-133.0,-65.0
BBB,2014B,616464,-32.0,
BBB,2014B,616511,-92.0,
BBB,2014B,616526,-128.0,
BBB,2014B,616536,-89.0,
BBB,2014B,616670,-114.0,
BBB,2014B,616739,-108.0,
BBB,2014B,616809,-86.0,-23.0
BBB,2014B,616816,-95.0,-64.0
BBB,2014B,616848,-133.0,-41.0
BBB,2014B,616914,-48.0,
BBB,2014B,616919,-100.0,
BBB,2014B,617012,-114.0,
BBB,2014B,617126,-87.0,205.0
BBB,2014B,617134,-82.0,156.0
BBB,2014B,617140,-131.0,-100.0
BBB,2014B,617146,-75.0,
BBB,2014B,617147,-74.0,
BBB,2014B,617190,-100.0,
