company_id,employee_count,follower_count,time_recorded
3565351,220,12882,1699036929
1681,29389,2677886,1699036929
57878686,4,2,1699036929
11054,4653,169629,1699036929
7260,1219,216412,1699036929
827183,600,534131,1699036929
416904,100,37092,1699036929
76160451,14,1138,1699037005
2012779,134,116864,1699037005
154217,40,7383,1699037005
938659,18581,258345,1699037005
101320,147,30620,1699037005
10075319,131,48056,1699037005
5235,13020,2217749,1699037005
14613869,3355,32278,1699037005
65130,237,8185,1699037005
2901787,202,182533,1699037005
47024,26,84227,1699037005
24354,244,7505,1699037005
81345793,9,121,1699037005
1774799,44,2816,1699037005
5154,7160,321207,1699037005
27283627,67,4301,1699037005
34511,3255,52919,1699037005
75056372,107,48366,1699037005
923933,69,4014,1699037005
1392476,34,173,1699037005
444704,72,283,1699037005
9089,8047,451980,1699037005
11692984,181,93075,1699037081
3321,19638,444012,1699037081
28631800,3011,40680,1699037081
4818454,40,1311,1699037081
266428,329,2084,1699037081
10469647,249,50741,1699037081
52199182,90,54099,1699037081
3598340,65,8262,1699037081
75261,320,22510,1699037081
6560564,42,927,1699037081
51664810,346,26247,1699037081
27200450,27,219,1699037081
138828,30,12047,1699037081
4277365,41,1106,1699037081
16224085,183,8774,1699037081
7257,6376,133262,1699037081
71043281,77,2034,1699037156
165299,4774,90512,1699037156
78631,967,9544,1699037156
68348958,12,123,1699037156
40787483,5190,84929,1699037156
214455,1532,31064,1699037156
2788204,392,87850,1699037156
9233757,20,13504,1699037156
10653666,36,6140,1699037156
13660588,54,4723,1699037156
2562128,685,90655,1699037156
696365,268,9374,1699037156
64624,326,5280,1699037156
29005359,5,1547,1699037156
12923,4408,70242,1699037156
162536,5109,25497,1699037156
407589,316,4071,1699037156
1028487,4503,315775,1699037156
217994,1371,6927,1699037156
72092703,49171,1950227,1699037156
13598631,81,5131,1699037230
15572330,12,54,1699037230
18758988,273,47879,1699037230
3260,21042,384706,1699037230
20299330,116,30736,1699037230
3783876,12013,223434,1699037230
3684,979,236369,1699037230
26923,1084,4169,1699037230
54131,140,2722,1699037230
1259,81253,1899517,1699037230
164936,7531,375592,1699037230
1389313,23,6150,1699037230
1344,128397,2580463,1699037230
166671,16453,368201,1699037230
24187,851,47051,1699037230
15227,1371,34108,1699037230
96893409,1,91,1699037230
14542824,95,35167,1699037230
35578932,3,742,1699037305
89506221,5,841,1699037305
29295266,296,12027,1699037305
623613,195,3307,1699037305
3641332,17017,47515,1699037305
1534,153003,801477,1699037305
21736,322,40638,1699037305
3188509,8,209,1699037305
165078,8365,74600,1699037305
410756,2177,34141,1699037305
2315424,18,410,1699037305
19231957,37,258,1699037305
933942,426,22848,1699037305
71484117,5,1872,1699037305
35475885,119,81573,1699037305
7929204,64,2762,1699037305
25929,186,32657,1699037305
31346550,132,31642,1699037305
1299267,2334,148389,1699037305
21835,6047,123854,1699037305
5442,13133,260713,1699037380
55836051,5,9,1699037380
51046,226,878,1699037380
72668882,190,818,1699037380
28126361,56,1074,1699037380
93592116,0,55,1699037380
10082281,46,1828,1699037380
2844769,453,7692,1699037380
2985733,836,391386,1699037380
8117,2292,566957,1699037380
1373835,988,5046,1699037380
59125717,3,28,1699037380
570420,466,86690,1699037380
98816759,0,11,1699037380
165464,4997,354669,1699037380
2875,899,275068,1699037380
586645,174,54480,1699037380
1247220,544,81991,1699037380
2619961,9552,135040,1699037380
2870989,305,239407,1699037380
3677965,190,16126,1699037380
90416683,10,113,1699037455
9249464,19,100,1699037455
1313464,44,74457,1699037455
75856748,24,5291,1699037455
79756332,9,66,1699037455
84103557,39,503,1699037455
4719158,5,40,1699037455
3356865,58,24054,1699037455
78708714,39,38947,1699037455
18901172,15,3195,1699037455
1683442,324,141183,1699037455
2425438,158,49323,1699037455
4787,13129,1341999,1699037455
741968,61,21222,1699037455
14632005,363,155960,1699037455
96393,176,1981,1699037530
10035810,26666,233752,1699037530
5332294,158,11489,1699037530
3028,19701,137416,1699037530
16183163,24,34687,1699037530
91420217,8,133,1699037530
54301851,1,183,1699037530
18583501,16720,572517,1699037530
64618994,84,5013,1699037530
80698852,35,1071,1699037530
19042,742,43580,1699037530
121091,36,29916,1699037530
71602553,303,21570,1699037530
3728894,141,1157,1699037530
153083,432,7445,1699037530
33258314,61,4753,1699037530
18009120,81,3564,1699037605
6592259,39,1391,1699037605
3664691,4767,41002,1699037605
1681,29388,2677933,1699037605
14377562,810,120753,1699037605
31110199,15,466,1699037605
10601463,79,1180,1699037605
9788677,125,587,1699037605
2254335,138,9145,1699037605
1911434,261,24633,1699037605
82332996,23,3676,1699037605
72483,7626,94097,1699037605
1783178,14,157,1699037605
13921,3793,100338,1699037605
2627812,618,61488,1699037605
163658,14377,610039,1699037605
9881525,25,399,1699037680
96622347,1,155,1699037680
65008697,11,998,1699037680
71001459,82,12161,1699037680
933942,425,22850,1699037680
68820,36,3344,1699037680
1584011,240,10056,1699037680
163743,30739,712277,1699037680
10205028,19,416,1699037680
33177550,9,20835,1699037680
166575,2019,27580,1699037680
75483,321,47396,1699037680
9211944,74,31550,1699037680
2981,41921,801027,1699037680
6452227,1611,82984,1699037680
3009549,260,2773,1699037754
18783977,59,6187,1699037754
2403625,223,61939,1699037754
215561,203,251428,1699037754
165757,6530,1178042,1699037754
106584,773,535617,1699037754
18312164,189,37143,1699037754
2045038,159,3600,1699037754
2193256,5579,129667,1699037754
33242739,30133,3583415,1699037754
9243202,42,7059,1699037754
2803272,258,9038,1699038562
12820,3998,39333,1699038562
15506,12525,740351,1699038562
48658,274,2885,1699038562
76171420,21428,789735,1699038562
15251168,9839,242075,1699038562
69154,1699,15511,1699038562
2658876,3986,298261,1699038562
11804,7766,54310,1699038562
1283753,731,16369,1699038562
15191764,7344,395973,1699038562
310015,522,108840,1699038562
36676,192,92843,1699038562
334738,775,16721,1699038562
164401,6940,683743,1699038562
14580269,99,48976,1699038562
39168,1762,26196,1699038635
4057,73285,1819159,1699038635
71313,187,2794,1699038635
777243,329,306853,1699038635
164182,26602,1102271,1699038635
82090049,316,6436,1699038635
3240,53116,204449,1699038635
78636,273,10431,1699038635
468782,8514,135895,1699038635
215953,7543,68333,1699038635
479080,65501,1707232,1699038635
74708,3607,45641,1699038635
146569,17,985,1699038635
2443807,228,15032,1699038635
15941879,13,293,1699038635
3515485,38,329,1699038635
166127,5341,23651,1699038635
92841605,16,10167,1699038635
3162,23705,666879,1699038635
94094751,18,3702,1699038635
10889499,152,9406,1699038635
71659688,123,341,1699038635
11818084,3828,15570,1699038635
116879,109,1020,1699038708
11876,12015,658910,1699038708
96084130,10,432,1699038708
71755333,93,2836,1699038708
166360,7596,248276,1699038708
5724852,10,154,1699038708
27221501,33,1577,1699038708
265869,10725,72907,1699038708
166796,6378,82146,1699038708
38628,1215,5639,1699038708
122451,636,165334,1699038708
74491056,1623,13032,1699038708
7032,30790,238070,1699038708
38117,296,224279,1699038708
55669258,396,4711,1699038708
87589985,6,62,1699038708
1056670,113,69595,1699038708
162677,11413,290355,1699038708
4285610,40,179,1699038708
4181808,2074,21060,1699038708
11011,10292,617260,1699038708
10967,7285,243621,1699038782
4860,89975,995207,1699038782
56042106,26,251,1699038782
2749649,33,285,1699038782
163185,7372,55768,1699038782
23279,493,23764,1699038782
5377,5095,106088,1699038782
7932726,6215,23175,1699038782
67572051,2069,310913,1699038782
3351055,16,770,1699038782
41294,23,29337,1699038782
407222,3922,675831,1699038782
2074994,62,2412,1699038782
3815031,174,47714,1699038782
166658,11680,198879,1699038782
808034,19159,95696,1699038782
79576561,5,177,1699038782
7032,30789,238070,1699038782
66264380,1725,34511,1699038782
16196509,1543,30112,1699038782
3185,70180,4680462,1699038782
394898,298,3938,1699038782
1038364,15,30665,1699038782
10634414,110,807,1699038855
95690174,4,5051,1699038855
80655815,53,5829,1699038855
12957244,24,67239,1699038855
61519,811,3488,1699038855
118767,27,16156,1699038855
57677390,4,56,1699038855
99542845,0,87,1699038855
871133,31,51174,1699038855
7427,8978,78229,1699038855
3087003,610,34874,1699038855
2660454,1057,3971,1699038855
11694407,17,4130,1699038855
16269365,16,642,1699038855
98392076,0,43,1699038855
5955,8282,27652,1699038855
10980260,116,68345,1699038855
3570660,365,30900,1699038855
22240,1411,49698,1699038928
33716,524,18280,1699038928
11727922,59,1819,1699038928
53448390,2081,32350,1699038928
162675,1539,38894,1699038928
2677,295870,1715738,1699038928
1412,87245,1123601,1699038928
63696,577,15597,1699038928
56447,474,11678,1699038928
2381,109168,440769,1699038928
12770,31403,1015064,1699038928
3557082,2095,13851,1699038928
15157241,488,16895,1699038928
18696467,636,25469,1699038928
1288,8864,696712,1699039002
1496767,104,4181,1699039002
96649369,38,208,1699039002
382463,203,4109,1699039002
9804,3001,25039,1699039002
15443,3425,73524,1699039002
1375621,301,5091,1699039002
72801,411,6015,1699039002
1167425,39,25521,1699039002
65588154,924,173955,1699039002
71575605,2861,32985,1699039002
2555454,840,2534,1699039002
451961,206,168134,1699039002
35627712,14,23416,1699039002
164445,314,9024,1699039002
49928,301,11808,1699039002
647587,21,20388,1699039077
42417970,128,1965,1699039077
2507852,4048,93984,1699039077
99524,152,6196,1699039077
1226771,451,4564,1699039077
87599,349,21089,1699039077
290915,2195,9633,1699039077
853642,123,8890,1699039077
9882212,8,23,1699039077
10661,12488,77705,1699039077
164888,7616,338928,1699039077
1409798,379,147410,1699039077
28332,2764,16689,1699039077
2522800,1625,16850,1699039077
82195550,104,2716,1699039077
547009,846,21548,1699039077
22523,22796,842053,1699039077
46521,1018,8063,1699039150
8052981,220,5759,1699039150
13880,1479,16889,1699039150
14524845,88,39305,1699039150
1566697,86,283,1699039150
1077068,1456,16694,1699039150
1408124,217,5458,1699039150
1670700,189,11255,1699039150
11737055,9,304,1699039150
65320905,44,6990,1699039150
155764,46,45863,1699039150
30225,2642,54313,1699039150
162399,8934,241831,1699039150
4827017,124468,2403702,1699039150
2183652,1268,520648,1699039150
60529,1039,4468,1699039223
68264069,20,5810,1699039223
414015,362,5251,1699039223
2913349,135,61912,1699039223
8268672,6,33,1699039223
485407,3063,21989,1699039223
35600821,227,9789,1699039223
3509899,1142,88331,1699039223
748731,5719,309588,1699039223
294125,464,37352,1699039223
75031276,23,34724,1699039223
1637,42954,904869,1699039223
2447993,2182,66087,1699039223
91007,822,26636,1699039223
7929696,1246,23940,1699039223
648141,339,11276,1699039223
77499,77,5829,1699039297
165441,6471,44434,1699039297
1210593,3897,36191,1699039297
75997,958,65858,1699039297
9992,1488,23022,1699039297
5318,2739,73078,1699039297
1028,200714,9099585,1699039297
163253,1866,643869,1699039297
978435,164,5353,1699039297
18043,1911,595986,1699039297
11229,4872,674376,1699039297
3693643,489,7199,1699039297
613812,1562,136587,1699039297
9344338,609,40127,1699039297
2166352,63,57108,1699039297
3476,10063,3408056,1699039297
112582,1115,24343,1699039297
1351188,329,3084,1699039297
1662635,648,18400,1699039297
76365076,9,9136,1699039371
211153,2499,17618,1699039371
9371883,124,4147,1699039371
2173738,61,787,1699039371
3646098,13,14260,1699039371
483961,8030,124071,1699039371
4029554,594,5353,1699039371
1011049,5,42,1699039371
40706987,4,117,1699039371
15261701,33,2322,1699039371
27200744,1257,5436,1699039371
30217157,39,2173,1699039371
16157480,2805,11896,1699039371
42876933,184,38263,1699039371
28149455,857,4140,1699039371
2319,68154,1239498,1699039371
33421,1150,18194,1699039371
164376,6487,323719,1699039371
15599730,232,1012,1699039371
3532968,5840,89521,1699039444
16101273,146,364,1699039444
594846,1525,105364,1699039444
13331595,538,137869,1699039444
93807615,2,483,1699039444
18397548,91,5856,1699039444
11580,1645,9478,1699039444
41413,792,10494,1699039444
162315,13879,1113647,1699039444
10229847,26,635,1699039444
28014,1587,102923,1699039444
35585529,1448,24920,1699039444
36995,3787,24692,1699039444
233394,1198,16942,1699039444
2507675,4212,46243,1699039444
78451299,18,17970,1699039444
9464,3547,51443,1699039518
2445,34917,332008,1699039518
72426100,1,434,1699039518
95529,61,1532,1699039518
142560,7,20835,1699039518
897372,480,55518,1699039518
77610392,19,661,1699039518
2995,17556,408396,1699039518
92900280,19,619,1699039518
1075962,40,4325,1699039518
28123960,269,2644,1699039518
164041,7398,65260,1699039518
18675058,14,25179,1699039518
6476,2084,26353,1699039518
1820223,527,13405,1699039518
353512,613,5375,1699039594
3476,10062,3408059,1699039594
3667089,686,32767,1699039594
5396873,174,95885,1699039594
6044,1997,370678,1699039594
11193112,619,28544,1699039594
27163,1055,16710,1699039594
15941587,180,568,1699039594
1523,145135,1633682,1699039594
1680,298181,6795152,1699039594
151258,46,5125,1699039594
16612,5752,61324,1699039594
259589,482,317299,1699039594
33192924,302,933,1699039594
10804254,359,11885,1699039594
84056,277,33508,1699039667
1680,298182,6795153,1699039667
97855517,4,23,1699039667
306075,722,19323,1699039667
54710,807,3829,1699039667
3014599,897,4143,1699039667
2409888,43,3012,1699039667
795006,26,2212,1699039667
163578,12720,272197,1699039667
1698028,51,72595,1699039667
3961,8649,903010,1699039667
11193,1860,16381,1699039667
18054300,8,15269,1699039667
918761,41,1315,1699039667
61447225,12,6,1699039667
12601,4270,111369,1699039667
32705,568,6927,1699039667
490432,2105,440331,1699039741
3741,17699,1414285,1699039741
2385130,3092,34104,1699039741
1550405,314,10678,1699039741
65481,84,18307,1699039741
10512788,135,42808,1699039741
6985,567,58835,1699039741
20282130,46,1016,1699039741
70127522,873,6685,1699039741
5211503,15,1243,1699039741
100163175,0,187,1699039741
1199482,290,128563,1699039741
51629084,12,9035,1699039741
725927,353,3778,1699039741
736647,59,2221,1699039741
974030,10,56,1699039741
643548,694,7357,1699039741
3235,41341,1656130,1699039814
973835,9735,33907,1699039814
3967883,1378,9528,1699039814
74475378,18,57017,1699039814
2311,218196,2272098,1699039814
38108552,21,1185,1699039814
1419,55597,641029,1699039814
68859600,177,2097,1699039814
5047520,286,6276,1699039814
24656,771,12714,1699039814
27126465,69,878,1699039814
805366,158,35493,1699039814
16077860,75,15810,1699039814
22013,430,8386,1699039814
3994,50347,858440,1699039814
49142562,50,1197,1699039814
3493,7458,205900,1699039889
163139,2255,92023,1699039889
15216893,224,59782,1699039889
6059166,43,971,1699039889
80321689,6657,26482,1699039889
99241,105,7743,1699039889
2873210,770,32541,1699039889
4808751,678,28897,1699039889
51100,189,25717,1699039889
4297,8052,28117,1699039889
76261,1192,12510,1699039889
8698192,363,3574,1699039889
971273,448,73192,1699039889
5470,6483,247716,1699039889
26195,12458,225203,1699039889
78449941,2,225,1699039889
79376373,16,704,1699039962
2329,81699,3903698,1699039962
100239407,0,14,1699039962
406084,544,9599,1699039962
10375170,2354,73230,1699039962
157262,6547,26120,1699039962
12782,1390,9189,1699039962
332139,156,32859,1699039962
5591379,54,2375,1699039962
157240,285034,6135776,1699039962
92593267,19,95,1699039962
10346378,123,3653,1699039962
14379449,101,32923,1699039962
15691,2054,48955,1699039962
101076,959,13110,1699039962
4460287,4,27,1699039962
5505,2733,44130,1699039962
1798607,18,136,1699039962
2723730,37,57456,1699039962
62227,1247,24510,1699040035
609279,2549,13649,1699040035
21694,1483,41799,1699040035
2457,18177,555249,1699040035
2401260,11,534,1699040035
71939,135,92452,1699040035
3094595,21,31459,1699040035
16690,2143,247086,1699040035
7737,8294,55868,1699040035
23982,7368,79768,1699040035
3537,22000,542550,1699040035
2718193,641,25929,1699040035
85664439,126,36529,1699040035
164821,4399,34397,1699040035
19241,231,29764,1699040035
9313657,60,26740,1699040035
25461,569,263951,1699040107
89809707,1,156,1699040107
38015,3069,13718,1699040107
239252,2564,113102,1699040107
14841964,589,47923,1699040107
220336,76285,1214900,1699040107
1099954,133,1394,1699040107
6408728,212,31212,1699040107
89903317,21,415,1699040107
1004436,474,21357,1699040107
166124,70,46689,1699040107
6025935,2,4297,1699040107
1963255,2324,54127,1699040107
1264070,649,123216,1699040180
71988884,14,7024,1699040180
1748138,21,4391,1699040180
35173,624,6664,1699040180
10225139,707,4390,1699040180
29308,300,189257,1699040180
76201627,96,1009,1699040180
7548,233,13618,1699040180
123220,167,325,1699040180
15897635,88,780,1699040180
542527,102,2126,1699040180
233922,72,67524,1699040180
9361151,22,18376,1699040180
5756,8953,59026,1699040180
165041,366,72943,1699040180
15434,15201,99602,1699040180
27499,1144,23797,1699040253
2964798,45,28662,1699040253
4500,32854,1998025,1699040253
440078,1223,5582,1699040253
140581,1567,71636,1699040253
34574467,22,1522,1699040253
15389,4287,23292,1699040253
95050619,0,206,1699040253
18758749,134,51681,1699040253
76324405,38,23631,1699040253
1977526,579,86854,1699040253
4798,15802,90889,1699040253
100753623,0,212,1699040253
10194,6825,60140,1699040253
9247671,925,19056,1699040326
73731,1889,90035,1699040326
7738,5436,270279,1699040326
80862575,500,2284,1699040326
858040,1133,61589,1699040326
19138745,42,3255,1699040326
133721,51,56265,1699040326
1861293,163,139492,1699040326
164245,15838,88709,1699040326
1070884,93,587,1699040326
9999119,93,7045,1699040326
1240623,25,3957,1699040399
10611639,63,25714,1699040399
1087250,205,5257,1699040399
4440,13989,455823,1699040399
11067,1050,298667,1699040399
732066,45,2329,1699040399
7355,722,476861,1699040399
2926262,7109,158260,1699040399
18105486,18,7593,1699040399
11777511,11599,106971,1699040399
94246811,9,561,1699040399
25039398,161,4525,1699040399
15240939,159,109686,1699040399
231042,148,96635,1699040399
550162,86,1637,1699040399
62936276,28,540,1699040399
5372,8703,243277,1699040399
1063,100141,6409413,1699040399
6547,34245,346385,1699040399
12627115,11,309,1699040472
1062069,87,992,1699040472
2756204,854,207373,1699040472
18337,5803,60879,1699040472
30080081,60,2037,1699040472
99183,2038,26413,1699040472
2986972,54,7861,1699040472
41255,90,22481,1699040472
384819,86,2548,1699040472
431631,98,13377,1699040472
100988950,0,33,1699040472
10583513,103,74695,1699040472
4870269,24,5754,1699040472
18904071,167,1922,1699040472
147289,43,967,1699040472
1063,100140,6409416,1699040472
16233976,3300,65924,1699040472
14631354,307,65868,1699040472
464196,311,5349,1699040545
15201,4421,103591,1699040545
13496,817,7863,1699040545
12042,320,11640,1699040545
65278424,135,63565,1699040545
3712023,10,17345,1699040545
4914,88541,404083,1699040545
86017472,5,1168,1699040545
12471899,38,870,1699040545
1633652,38,1269,1699040545
1489736,4252,38001,1699040545
90500225,11,662,1699040545
88289095,2570,213575,1699040545
19101288,126,40884,1699040545
1383805,1855,76460,1699040545
9487,6440,158201,1699040545
5840,32530,958540,1699040545
148189,162,3435,1699040618
3334,14625,211475,1699040618
2237668,715,39418,1699040618
1294161,2885,42375,1699040618
2034673,157,8560,1699040618
15259054,46,36248,1699040618
4292,26401,826096,1699040618
62034,56,4794,1699040618
36347,1476,22271,1699040618
17998520,2268,100121,1699040618
92374515,4,32,1699040618
21787,538,3236,1699040691
628178,1706,23714,1699040691
592841,437,14674,1699040691
10981429,67,496,1699040691
20282677,213,16258,1699040691
18924711,1149,14996,1699040691
48984,974,7386,1699040691
1283,318655,7945216,1699040691
2575734,227,19728,1699040691
82814103,3,979,1699040691
77669120,10,267,1699040691
11204199,32,732,1699040691
2567427,48,593,1699040763
1943848,4159,20676,1699040763
15456828,3,163,1699040763
80543103,6,2965,1699040763
6430119,12,25423,1699040763
156476,343,12270,1699040763
366025,18235,62220,1699040763
30035,114,34512,1699040763
117197,70,10927,1699040763
11410,406,12841,1699040763
2652881,211,3024,1699040763
5089,14145,281302,1699040763
86813252,98733,3441470,1699040763
33648,1064,9148,1699040763
3678,18773,179294,1699040837
237925,3269,94845,1699040837
1469921,402,8467,1699040837
1286246,84,6318,1699040837
75877223,201,3915,1699040837
7189,1684,85856,1699040837
1308355,309,5469,1699040837
40811489,65,321,1699040837
4739170,9,28,1699040837
19130345,149,9022,1699040837
95872,2261,14606,1699040837
98691018,4,34,1699040837
2870777,51,1371,1699040837
14027346,44,8076,1699040837
61984,733,5394,1699040909
994895,22,3804,1699040909
76656863,5,171,1699040909
92966191,19,221,1699040909
99888,270,9634,1699040909
77187695,8,2222,1699040909
649827,435,409135,1699040909
3837152,110,36968,1699040909
24113,836,4823,1699040909
3517936,218,95730,1699040909
1394857,166,109918,1699040909
148599,3,17778,1699040909
266626,2321,66080,1699040909
260781,7,7928,1699040909
65586461,19,3247,1699040909
58602,306,15690,1699040982
413356,46,296,1699040982
63879,40,4820,1699040982
64518409,1,33,1699040982
1008396,98,1497,1699040982
80921592,21,6669,1699040982
2714914,103,8215,1699040982
3789,56996,1305367,1699040982
945174,188,2145,1699040982
4579870,137,3381,1699040982
2341247,114,3441,1699040982
3841186,1082,14166,1699040982
30099,74,78279,1699040982
2519,1670,133483,1699040982
6117985,597,6368,1699040982
59720,506,13473,1699041055
83974017,4,1595,1699041055
76149,1576,4473,1699041055
636553,16,1108,1699041055
8885,8088,172378,1699041055
44407,1360,40304,1699041055
2301992,4972,247571,1699041055
1999341,36,829,1699041055
48024,6862,82887,1699041055
3347626,145,4257,1699041055
2590848,932,38228,1699041055
28526,723,288849,1699041055
82828617,5,8222,1699041055
67549814,15,2843,1699041055
2623352,158,23358,1699041055
79619308,40,4579,1699041130
163644,2548,22571,1699041130
2359322,116,23729,1699041130
26323,204,4132,1699041130
849097,39,37462,1699041130
16205368,332,6313,1699041130
18824639,1473,9390,1699041130
142672,107,8089,1699041130
63736,227,2380,1699041130
1233464,62,3854,1699041130
1215629,490,196319,1699041130
11447644,57,7807,1699041130
385662,292,32379,1699041130
267430,54,32264,1699041130
477843,90,16389,1699041130
92889925,5,466,1699041203
788722,61,8840,1699041203
862993,96,1056,1699041203
28345,5246,77919,1699041203
13323120,2647,232416,1699041203
2939959,1551,11452,1699041203
331921,95,619,1699041203
9496229,465,37863,1699041203
28848,86,7566,1699041203
11675,4340,56113,1699041203
837416,141,1386,1699041203
22762,1057,39770,1699041203
5174388,4466,97327,1699041203
5352284,34,12753,1699041203
8359,13544,79050,1699041203
64274685,117,51360,1699041203
782549,3105,35960,1699041276
2576548,11711,218642,1699041276
35504315,3898,19105,1699041276
807257,2959,325489,1699041276
93350880,14,244,1699041276
74016,2088,15680,1699041276
2678950,99,41454,1699041276
35520100,1880,14682,1699041276
426253,2602,119308,1699041276
166551,34838,284184,1699041276
691458,2520,36836,1699041276
1087408,111,362887,1699041276
2966060,227,2044,1699041276
11553420,1095,120786,1699041276
15179318,1270,218913,1699041276
355600,170,3264,1699041349
10616113,166,64834,1699041349
467195,38,14473,1699041349
17954837,157,108558,1699041349
1082195,96,29933,1699041349
4802958,21,1380,1699041349
97402398,1,2,1699041349
224935,287,100046,1699041349
35575851,1,136,1699041349
82300350,18,89,1699041349
2311,218194,2272123,1699041349
1286958,98,1700,1699041349
2348603,116,15006,1699041349
2353409,29,1318,1699041349
87404095,7,1013,1699041349
545751,146,103585,1699041349
25177106,10,252,1699041349
28495889,26,9179,1699041349
3042775,603,89096,1699041423
8299,395,119914,1699041423
31580,1654,13511,1699041423
1463975,101,2074,1699041423
166811,14383,312523,1699041423
5348899,8,81,1699041423
2776020,279,24568,1699041423
280752,10895,18285,1699041423
107854,2070,116537,1699041423
61677,2937,450081,1699041423
17937,2648,548134,1699041423
2736521,15,191,1699041423
28923,12665,204819,1699041423
676116,9,69,1699041496
15014,592,245887,1699041496
285650,23,5156,1699041496
815009,610,88750,1699041496
24440,6564,910262,1699041496
1040695,831,82770,1699041496
56187,222,109327,1699041496
4997572,1703,40646,1699041496
10841679,102,43840,1699041496
873825,5141,121079,1699041496
9895824,12,48,1699041496
3616096,75,18159,1699041496
5992,17530,171642,1699041570
36130,186,223386,1699041570
4581863,5,16,1699041570
70874158,219,90353,1699041570
21213,299,13197,1699041570
71350,1506,191590,1699041570
517064,15,815,1699041570
10540544,63,27558,1699041570
7962426,31,7711,1699041570
116908,490,6815,1699041570
74951,50,2531,1699041570
6592912,84,243522,1699041570
98506846,1,145,1699041570
5237438,349,31972,1699041570
46529,961,10191,1699041570
1081872,3010,6867,1699041570
17963574,55,10960,1699041570
135468,3434,38379,1699041570
2171947,1054,30318,1699041570
76323674,9,5828,1699041570
164930,16410,94598,1699041643
29329,446,5169,1699041643
17885819,145,2557,1699041643
96490528,11,23,1699041643
841280,64,1574,1699041643
1586380,752,13505,1699041643
19205981,238,4362,1699041643
36022089,5,11170,1699041643
4872007,144,243141,1699041643
1086737,81,1530,1699041643
15344142,541,1735,1699041643
57284,700,9795,1699041643
6615723,350,29178,1699041643
132205,3395,97557,1699041716
89909652,8,178,1699041716
94134792,1,284,1699041716
27101168,10,12581,1699041716
5656,42037,735376,1699041716
3031290,71,4477,1699041716
101053379,0,134,1699041716
1502591,283,16556,1699041716
10286832,234,9586,1699041716
5202066,7,435,1699041716
1228818,58,4009,1699041716
60686,421,4660,1699041716
23479,1372,23694,1699041716
35606291,1,3178,1699041790
69757534,28,65679,1699041790
70767355,10,19,1699041790
1194361,92,87799,1699041790
66197661,15,77,1699041790
83130,3068,20017,1699041790
55712,638,7540,1699041790
11091426,5110,212271,1699041790
2796796,8,3243,1699041790
11555484,1334,11447,1699041790
896285,448,14798,1699041790
72332830,106,37093,1699041790
73030543,32,4313,1699041790
29296664,3755,221947,1699041790
467147,32,6028,1699041790
16388,3158,473219,1699041790
427460,54,46441,1699041790
85678,41,766,1699041863
73983791,12,6164,1699041863
37902981,48,1542,1699041863
1031662,89,1702,1699041863
152765,87,41599,1699041863
20658,832,37976,1699041863
2025657,104,12394,1699041863
213536,32,5229,1699041863
79482021,40,8311,1699041863
14849,4882,125895,1699041863
20505073,55,24013,1699041863
219963,1091,8917,1699041863
9009097,16,145,1699041863
9190691,8,5349,1699041863
3579211,105,48155,1699041863
91322464,7,5236,1699041863
7794161,322,39273,1699041863
90639,593,274882,1699041863
5755,9203,134914,1699041939
163068,1492,22468,1699041939
2113831,2462,18871,1699041939
134577,84,3038,1699041939
10465364,6,211,1699041939
31060078,99,86244,1699041939
80607,3895,30751,1699041939
89864,1150,13055,1699041939
16227,180,153939,1699041939
3242,23620,363812,1699041939
8188,6073,111279,1699041939
202002,141,2613,1699041939
1663642,330,7702,1699042012
78466074,24,1995,1699042012
9204237,60,14103,1699042012
82306698,13,1903,1699042012
206535,18,1277,1699042012
7361,74847,374345,1699042012
40639,3429,38569,1699042012
3162,23706,666887,1699042012
10091,6120,37456,1699042012
885787,52,25016,1699042012
23718,2434,55550,1699042012
5887,1336,841259,1699042012
2565117,7127,61450,1699042012
2243965,29,267,1699042086
11432393,30,1907,1699042086
65901242,553,2108,1699042086
58971,758,11624,1699042086
60752649,3,1,1699042086
68249643,56,1474,1699042086
40900877,3889,26494,1699042086
9191643,2,553,1699042086
242230,677,82957,1699042086
10622127,13,4403,1699042086
710411,77,45268,1699042086
162899,6988,26365,1699042086
11843767,40,32102,1699042086
65270167,60,1179,1699042160
3102516,30,7678,1699042160
731128,254,183913,1699042160
166839,6373,310677,1699042160
162224,8084,117430,1699042160
923243,83,410,1699042160
19133,5857,180856,1699042160
766308,192,127024,1699042160
1520184,54,1778,1699042160
1089558,50,16176,1699042160
30967,19481,150556,1699042160
89563981,121,2386,1699042160
406315,11347,317614,1699042160
2848240,264,18699,1699042160
379775,1130,12713,1699042160
76078131,70,9763,1699042234
15667,43446,479899,1699042234
10506294,1310,2041,1699042234
262098,144,26194,1699042234
71483661,10,369,1699042234
37531012,6,45,1699042234
2494361,28690,585269,1699042234
888943,4469,196290,1699042234
88236,67,103789,1699042234
78376109,10,2581,1699042234
7156,139,6172,1699042234
699930,200,2434,1699042234
35497984,66,271,1699042234
33242739,30132,3583844,1699042234
4404485,9,11,1699042234
3018149,168,21130,1699042234
18523922,222,19265,1699042234
1836288,28,3096,1699042234
45224,166,10044,1699042308
10247952,52,4107,1699042308
1155358,84,1798,1699042308
3741589,71,5217,1699042308
3137,15177,650555,1699042308
616206,4754,25457,1699042308
11736255,60,404,1699042308
1667941,328,10387,1699042308
