code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
BBB,2013J,606450,F,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Distinction
BBB,2013J,606458,F,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Pass
BBB,2013J,606465,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2013J,606477,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn
BBB,2013J,606546,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
BBB,2013J,606562,F,South Region,HE Qualification,40-50%,0-35,0,120,N,Distinction
BBB,2013J,606572,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass
BBB,2013J,606607,F,Ireland,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
BBB,2013J,606627,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,Withdrawn
BBB,2013J,606651,F,South West Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail
BBB,2013J,606685,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
BBB,2013J,606697,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass
BBB,2013J,606736,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
BBB,2013J,606762,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
BBB,2013J,606797,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
BBB,2013J,606827,F,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
BBB,2013J,606972,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
BBB,2013J,607062,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
BBB,2013J,607080,F,Scotland,HE Qualification,40-50%,0-35,0,150,N,Withdrawn
BBB,2013J,607097,F,North Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
BBB,2013J,607286,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,180,N,Withdrawn
BBB,2013J,607300,F,London Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail
BBB,2013J,607309,F,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
BBB,2013J,607382,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
BBB,2013J,607398,F,South East Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail
BBB,2013J,607493,M,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,Pass
BBB,2013J,607517,F,East Midlands Region,No Formal quals,20-30%,0-35,0,60,N,Withdrawn
BBB,2013J,607607,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
BBB,2013J,607642,F,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass
BBB,2013J,607699,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
BBB,2013J,607725,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2013J,607735,F,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Pass
BBB,2013J,607778,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2013J,607804,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
BBB,2013J,607808,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail
BBB,2013J,607848,F,North Western Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn
BBB,2013J,607861,F,South West Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn
BBB,2013J,607887,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
BBB,2013J,607888,F,East Anglian Region,No Formal quals,40-50%,0-35,0,90,N,Withdrawn
BBB,2013J,607889,F,Wales,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
BBB,2013J,607892,F,North Region,A Level or Equivalent,,35-55,0,60,N,Distinction
BBB,2013J,607909,F,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction
BBB,2013J,607914,F,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
BBB,2013J,607937,F,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
BBB,2013J,608000,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,Y,Pass
BBB,2013J,608026,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn
BBB,2013J,608038,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
BBB,2013J,608041,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2013J,608047,M,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Pass
BBB,2013J,608060,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
BBB,2013J,608197,M,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Fail
BBB,2013J,608264,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
BBB,2013J,608419,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
BBB,2013J,608497,F,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
BBB,2013J,608564,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
BBB,2013J,608578,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
BBB,2013J,608623,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass
BBB,2013J,608647,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
BBB,2013J,608719,F,South East Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn
BBB,2013J,608738,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,Y,Fail
BBB,2013J,608766,F,Ireland,A Level or Equivalent,,35-55,0,120,N,Pass
BBB,2013J,608939,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail
BBB,2013J,608942,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
BBB,2013J,609010,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2013J,609046,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
BBB,2013J,609047,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
BBB,2013J,609107,F,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn
BBB,2013J,609190,F,London Region,Lower Than A Level,10-20,0-35,0,150,N,Withdrawn
BBB,2013J,609193,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
BBB,2013J,609230,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
BBB,2013J,609307,F,South East Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2013J,609388,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
BBB,2013J,609422,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn
BBB,2013J,609510,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
BBB,2013J,609679,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
BBB,2013J,609704,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
BBB,2013J,609764,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail
BBB,2013J,609804,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Fail
BBB,2013J,609811,F,Scotland,HE Qualification,0-10%,0-35,0,60,N,Distinction
BBB,2013J,609812,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass
BBB,2013J,609815,F,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass
BBB,2013J,609817,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2013J,609850,F,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Fail
BBB,2013J,609860,F,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn
BBB,2013J,609864,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013J,609871,M,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2013J,609873,F,Scotland,HE Qualification,30-40%,0-35,0,120,N,Withdrawn
BBB,2013J,609887,F,East Anglian Region,No Formal quals,10-20,0-35,0,60,N,Fail
BBB,2013J,610032,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Distinction
BBB,2013J,610059,F,Ireland,A Level or Equivalent,0-10%,0-35,1,60,N,Pass
BBB,2013J,610118,M,Ireland,A Level or Equivalent,,35-55,0,60,N,Fail
BBB,2013J,610260,F,South West Region,HE Qualification,70-80%,0-35,0,60,N,Pass
BBB,2013J,610362,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
BBB,2013J,610392,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
BBB,2013J,610423,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
BBB,2013J,610428,F,Wales,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
BBB,2013J,610449,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,Y,Withdrawn
BBB,2013J,610553,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2013J,610700,F,South West Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail
BBB,2013J,610725,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2013J,610731,F,Wales,Lower Than A Level,90-100%,35-55,0,60,N,Fail
BBB,2013J,610740,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Fail
BBB,2013J,610744,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail
BBB,2013J,610745,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
BBB,2013J,610748,F,Wales,No Formal quals,30-40%,0-35,0,60,N,Withdrawn
BBB,2013J,610750,F,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Distinction
BBB,2013J,610751,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
BBB,2013J,610763,M,Wales,HE Qualification,90-100%,0-35,0,60,N,Pass
BBB,2013J,610770,F,Wales,No Formal quals,0-10%,35-55,0,60,N,Withdrawn
BBB,2013J,610772,M,Wales,HE Qualification,10-20,35-55,0,60,N,Fail
BBB,2013J,610776,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
BBB,2013J,610780,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
BBB,2013J,610783,M,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn
BBB,2013J,610802,F,Wales,A Level or Equivalent,40-50%,35-55,0,120,N,Withdrawn
BBB,2013J,610804,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
BBB,2013J,610906,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
BBB,2013J,611004,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
BBB,2013J,611012,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
BBB,2013J,611017,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2013J,611023,F,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Pass
BBB,2013J,611046,F,North Western Region,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn
BBB,2013J,611048,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
BBB,2013J,611051,M,Wales,HE Qualification,30-40%,35-55,0,60,N,Fail
BBB,2013J,611060,F,Wales,HE Qualification,70-80%,35-55,0,60,N,Pass
BBB,2013J,611096,M,Wales,No Formal quals,10-20,0-35,0,60,N,Fail
BBB,2013J,611182,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
BBB,2013J,611228,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
BBB,2013J,611268,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,120,N,Fail
BBB,2013J,611315,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
BBB,2013J,611345,F,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
BBB,2013J,611383,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,N,Distinction
BBB,2013J,611531,M,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,Pass
BBB,2013J,611688,F,Ireland,Lower Than A Level,60-70%,0-35,0,60,N,Pass
BBB,2013J,611690,F,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
BBB,2013J,612050,F,Scotland,A Level or Equivalent,90-100%,0-35,0,75,N,Withdrawn
BBB,2013J,612210,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2013J,612217,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,180,N,Pass
BBB,2013J,612252,M,South East Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
BBB,2013J,612255,M,South East Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
BBB,2013J,612355,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
BBB,2013J,612361,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
BBB,2013J,612484,F,Ireland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
BBB,2013J,612488,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
BBB,2013J,612517,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2013J,612656,F,South East Region,HE Qualification,90-100%,35-55,0,120,N,Distinction
BBB,2013J,612658,F,South East Region,HE Qualification,30-40%,0-35,0,120,N,Distinction
BBB,2013J,612661,F,South East Region,HE Qualification,90-100%,35-55,0,120,N,Distinction
BBB,2013J,612684,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass
BBB,2013J,612757,M,North Region,HE Qualification,80-90%,35-55,0,120,N,Pass
BBB,2013J,612891,F,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Pass
BBB,2013J,613051,F,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Fail
BBB,2013J,613158,F,Ireland,Lower Than A Level,70-80%,35-55,0,60,N,Pass
BBB,2013J,613159,F,Ireland,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn
BBB,2013J,613160,F,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
BBB,2013J,613162,M,Ireland,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
BBB,2013J,613164,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction
BBB,2013J,613171,F,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,Pass
BBB,2013J,613173,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
BBB,2013J,613175,F,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
BBB,2013J,613176,F,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn
BBB,2013J,613177,F,Ireland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
BBB,2013J,613191,F,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
BBB,2013J,613196,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,Pass
BBB,2013J,613199,F,Ireland,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn
BBB,2013J,613200,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Pass
BBB,2013J,613203,F,Ireland,HE Qualification,60-70%,0-35,0,60,N,Distinction
BBB,2013J,613208,F,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
BBB,2013J,613273,M,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn
BBB,2013J,613293,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,Pass
BBB,2013J,613298,M,Ireland,HE Qualification,80-90%,0-35,0,60,N,Withdrawn
BBB,2013J,613416,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2013J,613418,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2013J,613735,F,South East Region,HE Qualification,70-80%,35-55,0,120,N,Distinction
BBB,2013J,613738,F,South East Region,HE Qualification,30-40%,0-35,0,120,N,Pass
BBB,2013J,614013,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2013J,614064,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
BBB,2013J,614068,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
BBB,2013J,614072,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2013J,614148,F,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Fail
BBB,2013J,614495,F,East Anglian Region,Post Graduate Qualification,90-100%,35-55,0,180,N,Distinction
BBB,2013J,614546,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction
BBB,2013J,614556,F,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
BBB,2013J,615127,F,East Midlands Region,HE Qualification,20-30%,35-55,0,120,N,Distinction
BBB,2013J,615148,F,West Midlands Region,HE Qualification,60-70%,0-35,0,120,N,Withdrawn
BBB,2013J,616342,M,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
BBB,2013J,616502,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
BBB,2013J,616735,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass
BBB,2013J,617116,F,Wales,HE Qualification,30-40%,0-35,0,60,N,Pass
BBB,2013J,617472,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
BBB,2013J,619082,F,Ireland,HE Qualification,70-80%,0-35,0,60,N,Pass
BBB,2013J,619941,F,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Pass
BBB,2013J,1018682,F,South West Region,HE Qualification,40-50%,35-55,0,120,Y,Fail
BBB,2013J,1105438,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
BBB,2013J,1170618,F,South East Region,HE Qualification,70-80%,35-55,0,120,N,Distinction
BBB,2013J,1340766,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction
BBB,2013J,1399285,F,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Pass
BBB,2013J,1405594,F,North Western Region,Lower Than A Level,70-80%,35-55,0,120,N,Pass
BBB,2013J,1411627,F,West Midlands Region,Lower Than A Level,0-10%,35-55,1,180,Y,Pass
BBB,2013J,1413989,F,Scotland,HE Qualification,80-90%,35-55,3,75,N,Withdrawn
BBB,2013J,1421720,M,North Western Region,HE Qualification,0-10%,35-55,2,120,N,Pass
BBB,2013J,1440341,M,Wales,Lower Than A Level,90-100%,35-55,0,60,N,Pass
BBB,2013J,1467014,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Pass
BBB,2013J,1503056,F,South West Region,Lower Than A Level,40-50%,35-55,0,120,Y,Pass
BBB,2013J,1521687,F,South Region,HE Qualification,70-80%,35-55,0,120,N,Fail
BBB,2013J,1536774,F,West Midlands Region,Lower Than A Level,10-20,35-55,1,60,N,Pass
BBB,2013J,1541133,F,Scotland,A Level or Equivalent,50-60%,35-55,0,150,Y,Fail
BBB,2013J,1588208,F,North Western Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn
BBB,2013J,1594621,F,South Region,Lower Than A Level,50-60%,55<=,0,60,N,Pass
BBB,2013J,1624707,F,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Distinction
BBB,2013J,1627017,F,North Region,HE Qualification,40-50%,35-55,0,120,N,Pass
BBB,2013J,1695710,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass
BBB,2013J,1726951,F,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction
BBB,2013J,1731564,F,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,Pass
BBB,2013J,1759851,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn
BBB,2013J,1771053,F,West Midlands Region,Lower Than A Level,80-90%,35-55,1,60,N,Withdrawn
BBB,2013J,1778145,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,Y,Pass
BBB,2013J,1781804,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Fail
BBB,2013J,1797168,F,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
BBB,2013J,1866742,F,South West Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
BBB,2013J,1886295,F,South Region,A Level or Equivalent,60-70%,35-55,1,60,N,Distinction
BBB,2013J,1889565,F,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction
BBB,2013J,1903677,F,West Midlands Region,Lower Than A Level,60-70%,35-55,1,60,N,Pass
BBB,2013J,1910175,F,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
BBB,2013J,1934047,F,London Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
BBB,2013J,1935487,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn
BBB,2013J,1939695,F,Scotland,Lower Than A Level,30-40%,35-55,2,60,Y,Distinction
BBB,2013J,1941248,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
BBB,2013J,1946308,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
BBB,2013J,1963287,F,West Midlands Region,No Formal quals,0-10%,0-35,0,60,N,Fail
BBB,2013J,1988213,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn
BBB,2013J,1990650,F,Scotland,Lower Than A Level,40-50%,0-35,3,120,N,Fail
BBB,2013J,1993672,F,West Midlands Region,Lower Than A Level,0-10%,35-55,4,60,Y,Withdrawn
BBB,2013J,1998790,M,Wales,A Level or Equivalent,30-40%,35-55,0,60,N,Fail
BBB,2013J,2001687,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,Y,Pass
BBB,2013J,2002046,F,South West Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass
BBB,2013J,2006283,F,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Pass
BBB,2013J,2009558,F,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
BBB,2013J,2022801,M,South Region,A Level or Equivalent,90-100%,35-55,0,120,N,Withdrawn
BBB,2013J,2023561,M,London Region,Lower Than A Level,30-40%,35-55,5,60,N,Withdrawn
BBB,2013J,2029037,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass
BBB,2013J,2034300,F,London Region,Lower Than A Level,0-10%,35-55,1,60,N,Pass
BBB,2013J,2044036,F,South West Region,Lower Than A Level,50-60%,35-55,2,60,N,Fail
BBB,2013J,2056947,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
BBB,2013J,2061889,F,East Midlands Region,Lower Than A Level,60-70%,35-55,1,60,N,Pass
BBB,2013J,2062995,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass
BBB,2013J,2072166,F,South Region,Lower Than A Level,0-10%,0-35,0,60,Y,Withdrawn
BBB,2013J,2075158,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn
BBB,2013J,2075264,F,Scotland,HE Qualification,90-100%,35-55,1,75,N,Withdrawn
BBB,2013J,2078479,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Distinction
BBB,2013J,2078768,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Pass
BBB,2013J,2082318,F,South East Region,A Level or Equivalent,20-30%,0-35,1,120,N,Withdrawn
BBB,2013J,2083576,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass
BBB,2013J,2095379,M,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
BBB,2013J,2111015,F,Ireland,Lower Than A Level,70-80%,35-55,0,60,N,Pass
BBB,2013J,2111666,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
BBB,2013J,2115711,M,Wales,Lower Than A Level,40-50%,35-55,0,120,N,Pass
BBB,2013J,2128304,F,South East Region,A Level or Equivalent,60-70%,35-55,2,120,N,Pass
BBB,2013J,2132966,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,Pass
BBB,2013J,2140444,F,Wales,A Level or Equivalent,50-60%,35-55,1,120,N,Fail
BBB,2013J,2147687,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail
BBB,2013J,2147929,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass
BBB,2013J,2153026,F,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn
BBB,2013J,2160453,F,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
BBB,2013J,2164944,F,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail
BBB,2013J,2174835,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
BBB,2013J,2187146,F,South West Region,A Level or Equivalent,30-40%,35-55,0,120,N,Distinction
BBB,2013J,2192113,M,Scotland,HE Qualification,40-50%,35-55,0,60,Y,Withdrawn
BBB,2013J,2196054,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2013J,2210666,F,London Region,No Formal quals,50-60%,0-35,0,60,N,Fail
BBB,2013J,2210681,F,East Midlands Region,A Level or Equivalent,10-20,35-55,1,60,N,Withdrawn
BBB,2013J,2211448,F,London Region,Lower Than A Level,30-40%,0-35,1,120,N,Fail
BBB,2013J,2211630,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn
BBB,2013J,2214631,M,Scotland,HE Qualification,60-70%,35-55,0,90,N,Pass
BBB,2013J,2225190,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
BBB,2013J,2226301,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,1,60,N,Pass
BBB,2013J,2227004,F,London Region,A Level or Equivalent,90-100%,35-55,1,120,N,Withdrawn
BBB,2013J,2229783,F,London Region,HE Qualification,0-10%,35-55,0,60,N,Fail
BBB,2013J,2239140,F,South Region,A Level or Equivalent,30-40%,35-55,2,60,N,Fail
BBB,2013J,2242290,F,North Western Region,HE Qualification,50-60%,35-55,1,60,N,Fail
BBB,2013J,2262671,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
BBB,2013J,2266650,F,London Region,No Formal quals,20-30%,0-35,0,60,N,Fail
BBB,2013J,2271644,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,Pass
BBB,2013J,2271743,F,Wales,A Level or Equivalent,0-10%,0-35,1,180,Y,Withdrawn
BBB,2013J,2272630,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn
BBB,2013J,2273256,F,South Region,Lower Than A Level,90-100%,35-55,0,180,Y,Withdrawn
BBB,2013J,2276893,F,South Region,A Level or Equivalent,50-60%,0-35,5,60,N,Withdrawn
BBB,2013J,2280314,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
BBB,2013J,2282129,F,South West Region,Lower Than A Level,60-70%,0-35,1,60,N,Fail
BBB,2013J,2284583,F,London Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass
BBB,2013J,2291034,F,Yorkshire Region,HE Qualification,0-10%,35-55,0,120,N,Withdrawn
BBB,2013J,2294490,F,Scotland,HE Qualification,40-50%,0-35,1,180,N,Fail
BBB,2013J,2296908,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
